100,5,51,49
100,5,57,43
100,5,45,55
100,5,52,48
100,5,51,49
100,5,53,47
100,5,43,57
100,5,57,43
100,5,43,57
100,5,45,55
100,5,46,54
100,5,44,56
100,5,54,46
100,5,54,46
100,5,57,43
100,5,46,54
100,5,51,49
100,5,44,56
100,5,49,51
100,5,42,58
