100,5,52,48
100,5,56,44
100,5,53,47
100,5,45,55
100,5,50,50
100,5,49,51
100,5,40,60
100,5,54,46
100,5,42,58
100,5,45,55
100,5,46,54
100,5,41,59
100,5,58,42
100,5,54,46
100,5,50,50
100,5,44,56
100,5,49,51
100,5,53,47
100,5,53,47
100,5,48,52
