Avg WT,Max WT,Avg TAT,Max TAT
"271,7",519,"265,92",509
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,5,0,0,5
p7,0,2,5,5,7
p24,0,9,7,7,16
p35,0,8,16,16,24
p38,0,8,24,24,32
p40,0,7,32,32,39
p41,0,6,39,39,45
p47,0,1,45,45,46
p79,0,1,46,46,47
p96,0,7,47,47,54
p11,1,0,53,54,54
p52,1,5,53,54,59
p81,1,4,58,59,63
p6,2,10,61,63,73
p10,2,10,71,73,83
p14,2,4,81,83,87
p20,2,8,85,87,95
p58,2,7,93,95,102
p66,2,4,100,102,106
p82,2,9,104,106,115
p83,2,0,113,115,115
p85,2,8,113,115,123
p88,2,8,121,123,131
p92,2,3,129,131,134
p93,2,6,132,134,140
p15,3,8,137,140,148
p19,3,7,145,148,155
p42,3,3,152,155,158
p50,3,9,155,158,167
p63,3,6,164,167,173
p64,3,3,170,173,176
p67,3,8,173,176,184
p5,4,10,180,184,194
p8,4,4,190,194,198
p12,4,5,194,198,203
p37,4,8,199,203,211
p48,4,10,207,211,221
p87,4,9,217,221,230
p90,4,0,226,230,230
p9,5,10,225,230,240
p53,5,0,235,240,240
p69,5,6,235,240,246
p77,5,7,241,246,253
p95,5,0,248,253,253
p27,6,9,247,253,262
p29,6,9,256,262,271
p30,6,7,265,271,278
p51,6,2,272,278,280
p86,6,7,274,280,287
p17,7,3,280,287,290
p25,7,7,283,290,297
p32,7,3,290,297,300
p43,7,1,293,300,301
p44,7,8,294,301,309
p46,7,7,302,309,316
p80,7,1,309,316,317
p97,7,7,310,317,324
p98,7,0,317,324,324
p99,7,9,317,324,333
p3,8,8,325,333,341
p33,8,7,333,341,348
p36,8,7,340,348,355
p54,8,4,347,355,359
p61,8,1,351,359,360
p65,8,0,352,360,360
p72,8,10,352,360,370
p75,8,5,362,370,375
p76,8,0,367,375,375
p1,9,5,366,375,380
p4,9,10,371,380,390
p18,9,6,381,390,396
p22,9,6,387,396,402
p26,9,0,393,402,402
p34,9,1,393,402,403
p55,9,1,394,403,404
p56,9,4,395,404,408
p60,9,8,399,408,416
p62,9,10,407,416,426
p68,9,1,417,426,427
p70,9,0,418,427,427
p74,9,6,418,427,433
p91,9,3,424,433,436
p94,9,3,427,436,439
p2,10,0,429,439,439
p13,10,1,429,439,440
p16,10,8,430,440,448
p21,10,2,438,448,450
p23,10,0,440,450,450
p28,10,3,440,450,453
p31,10,5,443,453,458
p39,10,7,448,458,465
p45,10,7,455,465,472
p49,10,6,462,472,478
p57,10,7,468,478,485
p59,10,8,475,485,493
p71,10,8,483,493,501
p73,10,7,491,501,508
p78,10,7,498,508,515
p84,10,4,505,515,519
p89,10,8,509,519,527
