Avg WT,Max WT,Avg TAT,Max TAT
"169,26",504,"174,5",514
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p20,0,0,0,0,0
p66,0,2,2,2,0
p71,0,8,317,317,309
p88,0,3,33,33,30
p97,0,7,183,183,176
p6,1,6,134,133,127
p18,1,4,58,57,53
p31,1,9,374,373,364
p34,1,10,474,473,463
p38,1,0,2,1,1
p39,1,7,190,189,182
p50,1,4,62,61,57
p60,1,4,66,65,61
p81,1,3,36,35,32
p84,1,2,6,5,3
p98,1,6,140,139,133
p1,2,2,12,10,8
p12,2,1,3,1,0
p16,2,8,325,323,315
p46,2,0,2,0,0
p65,2,1,4,2,1
p75,2,6,146,144,138
p78,2,9,383,381,372
p79,2,4,70,68,64
p95,2,6,152,150,144
p0,3,2,14,11,9
p14,3,7,197,194,187
p15,3,10,484,481,471
p17,3,0,3,0,0
p23,3,2,16,13,11
p27,3,2,18,15,13
p67,3,7,204,201,194
p73,3,8,333,330,322
p76,3,2,20,17,15
p86,3,7,211,208,201
p29,4,3,39,35,32
p44,4,5,83,79,74
p62,4,7,218,214,207
p72,4,5,88,84,79
p2,5,3,42,37,34
p3,5,10,494,489,479
p19,5,9,392,387,378
p22,5,6,158,153,147
p35,5,7,225,220,213
p37,5,3,45,40,37
p49,5,0,6,1,1
p52,5,1,7,2,1
p24,6,4,74,68,64
p41,6,6,164,158,152
p54,6,1,8,2,1
p58,6,7,232,226,219
p64,6,2,22,16,14
p70,6,2,24,18,16
p91,6,9,401,395,386
p92,6,1,9,3,2
p8,7,9,410,403,394
p30,7,5,93,86,81
p43,7,4,78,71,67
p47,7,2,26,19,17
p63,7,10,504,497,487
p69,7,9,419,412,403
p74,7,9,428,421,412
p89,7,2,28,21,19
p93,7,3,48,41,38
p9,8,8,341,333,325
p10,8,7,239,231,224
p26,8,5,98,90,85
p33,8,1,10,2,1
p55,8,5,103,95,90
p56,8,10,514,506,496
p57,8,9,437,429,420
p59,8,7,246,238,231
p61,8,2,30,22,20
p68,8,0,8,0,0
p87,8,9,446,438,429
p13,9,8,349,340,332
p21,9,5,108,99,94
p25,9,0,9,0,0
p36,9,7,253,244,237
p45,9,6,170,161,155
p48,9,5,113,104,99
p51,9,6,176,167,161
p83,9,5,118,109,104
p85,9,7,260,251,244
p94,9,5,123,114,109
p4,10,7,267,257,250
p5,10,10,524,514,504
p7,10,5,128,118,113
p11,10,7,274,264,257
p28,10,7,281,271,264
p32,10,7,288,278,271
p40,10,3,51,41,38
p42,10,8,357,347,339
p53,10,7,295,285,278
p77,10,8,365,355,347
p80,10,7,302,292,285
p82,10,7,309,299,292
p90,10,3,54,44,41
p96,10,9,455,445,436
p99,10,9,464,454,445
