Avg WT,Max WT,Avg TAT,Max TAT
"256,28",536,"250,89",526
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p27,0,5,0,0,5
p41,0,3,5,5,8
p49,0,2,8,8,10
p53,0,3,10,10,13
p60,0,7,13,13,20
p68,0,7,20,20,27
p82,0,10,27,27,37
p95,0,4,37,37,41
p10,1,2,40,41,43
p13,1,3,42,43,46
p37,1,0,45,46,46
p42,1,6,45,46,52
p73,1,5,51,52,57
p80,1,7,56,57,64
p83,1,4,63,64,68
p84,1,5,67,68,73
p0,2,5,71,73,78
p14,2,2,76,78,80
p25,2,2,78,80,82
p32,2,0,80,82,82
p46,2,7,80,82,89
p71,2,8,87,89,97
p90,2,7,95,97,104
p5,3,9,101,104,113
p8,3,10,110,113,123
p28,3,10,120,123,133
p29,3,5,130,133,138
p48,3,8,135,138,146
p57,3,1,143,146,147
p23,4,4,143,147,151
p33,4,6,147,151,157
p34,4,2,153,157,159
p55,4,7,155,159,166
p56,4,8,162,166,174
p62,4,5,170,174,179
p63,4,10,175,179,189
p65,4,5,185,189,194
p66,4,4,190,194,198
p72,4,0,194,198,198
p89,4,6,194,198,204
p97,4,2,200,204,206
p3,5,3,201,206,209
p4,5,7,204,209,216
p18,5,0,211,216,216
p21,5,2,211,216,218
p22,5,6,213,218,224
p74,5,6,219,224,230
p78,5,10,225,230,240
p6,6,9,234,240,249
p9,6,6,243,249,255
p12,6,3,249,255,258
p30,6,0,252,258,258
p38,6,4,252,258,262
p44,6,6,256,262,268
p47,6,5,262,268,273
p50,6,5,267,273,278
p64,6,7,272,278,285
p67,6,10,279,285,295
p70,6,10,289,295,305
p86,6,2,299,305,307
p88,6,9,301,307,316
p1,7,1,309,316,317
p26,7,8,310,317,325
p35,7,6,318,325,331
p45,7,6,324,331,337
p76,7,6,330,337,343
p81,7,7,336,343,350
p85,7,9,343,350,359
p87,7,8,352,359,367
p94,7,7,360,367,374
p98,7,10,367,374,384
p7,8,7,376,384,391
p16,8,4,383,391,395
p17,8,3,387,395,398
p52,8,1,390,398,399
p77,8,9,391,399,408
p19,9,2,399,408,410
p20,9,1,401,410,411
p24,9,2,402,411,413
p39,9,6,404,413,419
p40,9,8,410,419,427
p43,9,10,418,427,437
p54,9,8,428,437,445
p61,9,1,436,445,446
p69,9,8,437,446,454
p93,9,8,445,454,462
p96,9,0,453,462,462
p99,9,4,453,462,466
p2,10,10,456,466,476
p11,10,8,466,476,484
p15,10,3,474,484,487
p31,10,4,477,487,491
p36,10,5,481,491,496
p51,10,6,486,496,502
p58,10,8,492,502,510
p59,10,0,500,510,510
p75,10,9,500,510,519
p79,10,9,509,519,528
p91,10,8,518,528,536
p92,10,4,526,536,540
