Avg WT,Max WT,Avg TAT,Max TAT
"133,75",442,"138,37",452
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,10,412,412,402
p12,0,8,268,268,260
p20,0,6,136,136,130
p23,0,10,422,422,412
p24,0,2,2,2,0
p35,0,9,357,357,348
p64,0,0,0,0,0
p71,0,9,366,366,357
p83,0,7,197,197,190
p98,0,3,26,26,23
p99,0,7,204,204,197
p19,1,0,2,1,1
p57,1,3,29,28,25
p62,1,8,276,275,267
p77,1,0,2,1,1
p84,1,8,284,283,275
p86,1,4,42,41,37
p93,1,6,142,141,135
p2,2,1,3,1,0
p16,2,3,32,30,27
p26,2,6,148,146,140
p40,2,5,95,93,88
p59,2,0,2,0,0
p32,3,2,6,3,1
p50,3,4,46,43,39
p70,3,1,4,1,0
p5,4,0,4,0,0
p9,4,9,375,371,362
p18,4,8,292,288,280
p37,4,5,100,96,91
p38,4,6,154,150,144
p41,4,4,50,46,42
p44,4,2,9,5,3
p48,4,10,432,428,418
p76,4,7,211,207,200
p78,4,8,300,296,288
p80,4,0,4,0,0
p87,4,0,4,0,0
p0,5,7,218,213,206
p11,5,1,7,2,1
p21,5,9,384,379,370
p36,5,3,35,30,27
p65,5,4,54,49,45
p66,5,4,58,53,49
p69,5,9,393,388,379
p73,5,2,13,8,6
p81,5,5,105,100,95
p85,5,4,62,57,53
p91,5,0,6,1,1
p95,5,5,110,105,100
p10,6,0,6,0,0
p52,6,8,308,302,294
p55,6,6,160,154,148
p60,6,2,15,9,7
p67,6,0,6,0,0
p79,6,9,402,396,387
p97,6,6,166,160,154
p7,7,10,442,435,425
p25,7,5,115,108,103
p33,7,7,225,218,211
p43,7,3,38,31,28
p56,7,2,17,10,8
p75,7,0,7,0,0
p96,7,0,7,0,0
p1,8,7,232,224,217
p8,8,0,9,1,1
p15,8,7,239,231,224
p27,8,5,120,112,107
p28,8,6,172,164,158
p29,8,4,66,58,54
p30,8,5,125,117,112
p39,8,4,70,62,58
p46,8,2,19,11,9
p49,8,7,246,238,231
p53,8,6,178,170,164
p54,8,8,316,308,300
p63,8,0,9,1,1
p68,8,1,10,2,1
p88,8,2,21,13,11
p90,8,0,9,1,1
p92,8,10,452,444,434
p94,8,6,184,176,170
p3,9,8,324,315,307
p6,9,5,130,121,116
p13,9,8,332,323,315
p14,9,0,9,0,0
p34,9,7,253,244,237
p42,9,0,9,0,0
p45,9,4,74,65,61
p58,9,7,260,251,244
p72,9,6,190,181,175
p74,9,4,78,69,65
p89,9,4,82,73,69
p17,10,4,86,76,72
p22,10,8,340,330,322
p31,10,1,11,1,0
p47,10,4,90,80,76
p51,10,10,462,452,442
p61,10,8,348,338,330
p82,10,2,23,13,11
