Avg WT,Max WT,Avg TAT,Max TAT
"142,55",458,"147,33",468
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,7,211,211,204
p26,0,7,218,218,211
p35,0,9,326,326,317
p36,0,0,0,0,0
p38,0,2,2,2,0
p46,0,4,64,64,60
p49,0,4,68,68,64
p55,0,3,30,30,27
p62,0,2,17,17,15
p80,0,3,33,33,30
p81,0,5,105,105,100
p82,0,3,36,36,33
p92,0,5,110,110,105
p93,0,4,72,72,68
p94,0,9,335,335,326
p7,1,5,115,114,109
p8,1,7,225,224,217
p10,1,1,3,2,1
p14,1,9,344,343,334
p15,1,0,2,1,1
p60,1,6,156,155,149
p67,1,0,2,1,1
p86,1,2,19,18,16
p4,2,8,261,259,251
p18,2,8,269,267,259
p33,2,8,277,275,267
p54,2,1,4,2,1
p2,3,6,162,159,153
p28,3,6,168,165,159
p68,3,5,120,117,112
p76,3,4,76,73,69
p83,3,8,285,282,274
p88,3,5,125,122,117
p89,3,1,5,2,1
p95,3,8,293,290,282
p98,3,1,6,3,2
p99,3,5,130,127,122
p20,4,6,174,170,164
p25,4,7,232,228,221
p29,4,2,21,17,15
p51,4,9,353,349,340
p57,4,0,4,0,0
p69,4,1,7,3,2
p73,4,4,80,76,72
p78,4,10,408,404,394
p84,4,5,135,131,126
p1,5,9,362,357,348
p12,5,0,5,0,0
p21,5,4,84,79,75
p50,5,0,5,0,0
p52,5,9,371,366,357
p96,5,3,39,34,31
p9,6,10,418,412,402
p22,6,5,140,134,129
p31,6,4,88,82,78
p61,6,3,42,36,33
p65,6,5,145,139,134
p77,6,4,92,86,82
p85,6,1,8,2,1
p0,7,3,45,38,35
p5,7,1,9,2,1
p6,7,10,428,421,411
p13,7,1,10,3,2
p32,7,8,301,294,286
p40,7,8,309,302,294
p41,7,6,180,173,167
p43,7,5,150,143,138
p47,7,4,96,89,85
p70,7,0,7,0,0
p72,7,1,11,4,3
p97,7,3,48,41,38
p19,8,6,186,178,172
p24,8,4,100,92,88
p27,8,9,380,372,363
p63,8,3,51,43,40
p74,8,9,389,381,372
p75,8,7,239,231,224
p91,8,7,246,238,231
p11,9,6,192,183,177
p17,9,1,12,3,2
p30,9,10,438,429,419
p34,9,2,23,14,12
p39,9,2,25,16,14
p44,9,8,317,308,300
p45,9,1,13,4,3
p48,9,0,9,0,0
p56,9,10,448,439,429
p58,9,9,398,389,380
p59,9,3,54,45,42
p66,9,6,198,189,183
p79,9,1,14,5,4
p90,9,2,27,18,16
p16,10,3,57,47,44
p23,10,6,204,194,188
p37,10,7,253,243,236
p42,10,10,458,448,438
p53,10,10,468,458,448
p64,10,1,15,5,4
p71,10,10,478,468,458
p87,10,3,60,50,47
