Avg WT,Max WT,Avg TAT,Max TAT
"253,27",522,"247,94",512
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,6,0,0,6
p6,0,2,6,6,8
p18,0,3,8,8,11
p32,0,0,11,11,11
p58,0,3,11,11,14
p70,0,7,14,14,21
p75,0,7,21,21,28
p78,0,0,28,28,28
p79,0,10,28,28,38
p93,0,9,38,38,47
p28,1,0,46,47,47
p30,1,3,46,47,50
p76,1,9,49,50,59
p80,1,4,58,59,63
p87,1,2,62,63,65
p0,2,9,63,65,74
p1,2,5,72,74,79
p9,2,2,77,79,81
p42,2,6,79,81,87
p48,2,10,85,87,97
p81,2,9,95,97,106
p86,2,5,104,106,111
p13,3,7,108,111,118
p25,3,5,115,118,123
p27,3,0,120,123,123
p29,3,2,120,123,125
p31,3,7,122,125,132
p44,3,1,129,132,133
p50,3,4,130,133,137
p55,3,10,134,137,147
p63,3,9,144,147,156
p69,3,2,153,156,158
p71,3,0,155,158,158
p22,4,4,154,158,162
p65,4,10,158,162,172
p94,4,2,168,172,174
p96,4,10,170,174,184
p2,5,1,179,184,185
p8,5,3,180,185,188
p12,5,10,183,188,198
p24,5,6,193,198,204
p33,5,8,199,204,212
p56,5,7,207,212,219
p67,5,2,214,219,221
p72,5,8,216,221,229
p73,5,5,224,229,234
p77,5,6,229,234,240
p98,5,1,235,240,241
p5,6,9,235,241,250
p10,6,3,244,250,253
p16,6,1,247,253,254
p23,6,4,248,254,258
p34,6,10,252,258,268
p36,6,4,262,268,272
p39,6,8,266,272,280
p40,6,6,274,280,286
p43,6,6,280,286,292
p52,6,5,286,292,297
p92,6,9,291,297,306
p95,6,5,300,306,311
p14,7,2,304,311,313
p20,7,9,306,313,322
p21,7,3,315,322,325
p37,7,7,318,325,332
p41,7,0,325,332,332
p47,7,10,325,332,342
p51,7,9,335,342,351
p53,7,2,344,351,353
p60,7,6,346,353,359
p64,7,7,352,359,366
p68,7,0,359,366,366
p83,7,0,359,366,366
p88,7,10,359,366,376
p99,7,10,369,376,386
p7,8,2,378,386,388
p15,8,10,380,388,398
p57,8,9,390,398,407
p66,8,4,399,407,411
p84,8,10,403,411,421
p97,8,5,413,421,426
p11,9,6,417,426,432
p26,9,2,423,432,434
p49,9,9,425,434,443
p54,9,0,434,443,443
p59,9,4,434,443,447
p74,9,0,438,447,447
p85,9,2,438,447,449
p89,9,6,440,449,455
p3,10,4,445,455,459
p17,10,5,449,459,464
p19,10,6,454,464,470
p35,10,8,460,470,478
p38,10,10,468,478,488
p45,10,2,478,488,490
p46,10,5,480,490,495
p61,10,9,485,495,504
p62,10,10,494,504,514
p82,10,8,504,514,522
p90,10,0,512,522,522
p91,10,0,512,522,522
