Avg WT,Max WT,Avg TAT,Max TAT
"268,01",558,"263,68",548
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p5,0,1,0,0,1
p32,0,2,1,1,3
p34,0,2,3,3,5
p45,0,9,5,5,14
p53,0,7,14,14,21
p54,0,4,21,21,25
p58,0,3,25,25,28
p60,0,7,28,28,35
p69,0,5,35,35,40
p78,0,2,40,40,42
p81,0,5,42,42,47
p9,1,7,46,47,54
p11,1,10,53,54,64
p12,1,0,63,64,64
p19,1,8,63,64,72
p38,1,9,71,72,81
p48,1,4,80,81,85
p51,1,9,84,85,94
p66,1,7,93,94,101
p71,1,6,100,101,107
p72,1,4,106,107,111
p85,1,0,110,111,111
p14,2,7,109,111,118
p15,2,8,116,118,126
p20,2,9,124,126,135
p27,2,3,133,135,138
p40,2,9,136,138,147
p41,2,0,145,147,147
p47,2,3,145,147,150
p55,2,5,148,150,155
p59,2,3,153,155,158
p68,2,6,156,158,164
p74,2,10,162,164,174
p79,2,10,172,174,184
p94,2,6,182,184,190
p98,2,6,188,190,196
p22,3,2,193,196,198
p26,3,9,195,198,207
p28,3,4,204,207,211
p29,3,6,208,211,217
p30,3,0,214,217,217
p65,3,7,214,217,224
p82,3,0,221,224,224
p83,3,8,221,224,232
p97,3,10,229,232,242
p1,4,9,238,242,251
p3,4,5,247,251,256
p31,4,4,252,256,260
p52,4,4,256,260,264
p75,4,3,260,264,267
p84,4,1,263,267,268
p92,4,4,264,268,272
p10,5,9,267,272,281
p21,5,3,276,281,284
p43,5,7,279,284,291
p46,5,6,286,291,297
p50,5,8,292,297,305
p62,5,4,300,305,309
p67,5,7,304,309,316
p86,5,8,311,316,324
p99,5,1,319,324,325
p2,6,10,319,325,335
p17,6,5,329,335,340
p35,6,2,334,340,342
p49,6,2,336,342,344
p57,6,5,338,344,349
p63,6,10,343,349,359
p76,6,5,353,359,364
p80,6,4,358,364,368
p87,6,5,362,368,373
p90,6,6,367,373,379
p93,6,9,373,379,388
p95,6,6,382,388,394
p7,7,5,387,394,399
p23,7,6,392,399,405
p25,7,10,398,405,415
p36,7,4,408,415,419
p39,7,10,412,419,429
p70,7,0,422,429,429
p77,7,7,422,429,436
p88,7,7,429,436,443
p89,7,8,436,443,451
p96,7,9,444,451,460
p16,8,6,452,460,466
p18,8,7,458,466,473
p24,8,8,465,473,481
p56,8,7,473,481,488
p61,8,9,480,488,497
p64,8,5,489,497,502
p4,9,6,493,502,508
p8,9,4,499,508,512
p13,9,7,503,512,519
p33,9,6,510,519,525
p73,9,4,516,525,529
p91,9,9,520,529,538
p0,10,9,528,538,547
p6,10,4,537,547,551
p37,10,6,541,551,557
p42,10,1,547,557,558
p44,10,9,548,558,567
