Avg WT,Max WT,Avg TAT,Max TAT
"225,41",441,"220,78",431
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,2,0,0,2
p9,0,1,2,2,3
p13,0,7,3,3,10
p21,0,1,10,10,11
p26,0,6,11,11,17
p36,0,5,17,17,22
p45,0,7,22,22,29
p58,0,6,29,29,35
p59,0,3,35,35,38
p72,0,8,38,38,46
p82,0,7,46,46,53
p96,0,0,53,53,53
p7,1,1,52,53,54
p11,1,1,53,54,55
p33,1,0,54,55,55
p41,1,1,54,55,56
p46,1,7,55,56,63
p66,1,6,62,63,69
p68,1,4,68,69,73
p76,1,4,72,73,77
p0,2,2,75,77,79
p6,2,2,77,79,81
p17,2,10,79,81,91
p20,2,6,89,91,97
p52,2,1,95,97,98
p60,2,4,96,98,102
p61,2,9,100,102,111
p78,2,7,109,111,118
p93,2,4,116,118,122
p95,2,6,120,122,128
p98,2,9,126,128,137
p99,2,1,135,137,138
p1,3,1,135,138,139
p14,3,7,136,139,146
p25,3,4,143,146,150
p65,3,10,147,150,160
p80,3,0,157,160,160
p81,3,9,157,160,169
p86,3,6,166,169,175
p4,4,9,171,175,184
p16,4,5,180,184,189
p24,4,5,185,189,194
p29,4,8,190,194,202
p32,4,6,198,202,208
p35,4,10,204,208,218
p38,4,7,214,218,225
p39,4,3,221,225,228
p43,4,2,224,228,230
p49,4,4,226,230,234
p54,4,3,230,234,237
p67,4,1,233,237,238
p70,4,8,234,238,246
p73,4,4,242,246,250
p75,4,10,246,250,260
p79,4,6,256,260,266
p84,4,5,262,266,271
p88,4,4,267,271,275
p31,5,3,270,275,278
p50,5,1,273,278,279
p63,5,6,274,279,285
p34,6,5,279,285,290
p40,6,3,284,290,293
p77,6,6,287,293,299
p85,6,4,293,299,303
p2,7,1,296,303,304
p8,7,5,297,304,309
p12,7,7,302,309,316
p19,7,3,309,316,319
p22,7,0,312,319,319
p30,7,2,312,319,321
p48,7,4,314,321,325
p55,7,2,318,325,327
p56,7,2,320,327,329
p57,7,6,322,329,335
p18,8,10,327,335,345
p23,8,9,337,345,354
p28,8,4,346,354,358
p37,8,8,350,358,366
p53,8,0,358,366,366
p64,8,5,358,366,371
p69,8,0,363,371,371
p74,8,5,363,371,376
p90,8,8,368,376,384
p92,8,9,376,384,393
p97,8,6,385,393,399
p10,9,1,390,399,400
p27,9,2,391,400,402
p42,9,0,393,402,402
p44,9,2,393,402,404
p47,9,0,395,404,404
p83,9,5,395,404,409
p87,9,6,400,409,415
p89,9,7,406,415,422
p91,9,7,413,422,429
p5,10,0,419,429,429
p15,10,1,419,429,430
p51,10,1,420,430,431
p62,10,1,421,431,432
p71,10,9,422,432,441
p94,10,7,431,441,448
