Avg WT,Max WT,Avg TAT,Max TAT
"158,53",475,"163,47",485
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,9,363,363,354
p23,0,6,160,160,154
p34,0,2,2,2,0
p40,0,9,372,372,363
p49,0,6,166,166,160
p50,0,4,52,52,48
p56,0,9,381,381,372
p60,0,0,0,0,0
p75,0,10,454,454,444
p92,0,6,172,172,166
p97,0,9,390,390,381
p98,0,6,178,178,172
p37,1,7,257,256,249
p79,1,10,464,463,453
p90,1,2,4,3,1
p38,2,2,8,6,4
p44,2,10,474,472,462
p73,2,5,109,107,102
p14,3,3,30,27,24
p39,3,2,13,10,8
p58,3,7,264,261,254
p59,3,8,314,311,303
p69,3,7,271,268,261
p78,3,2,15,12,10
p84,3,7,278,275,268
p86,3,4,56,53,49
p96,3,1,5,2,1
p5,4,5,114,110,105
p15,4,8,322,318,310
p18,4,4,60,56,52
p20,4,5,119,115,110
p43,4,3,33,29,26
p46,4,4,64,60,56
p64,4,4,68,64,60
p65,4,3,36,32,29
p94,4,6,184,180,174
p9,5,0,5,0,0
p16,5,6,190,185,179
p21,5,5,124,119,114
p25,5,1,6,1,0
p28,5,6,196,191,185
p29,5,0,5,0,0
p32,5,4,72,67,63
p47,5,6,202,197,191
p66,5,6,208,203,197
p72,5,3,39,34,31
p87,5,2,17,12,10
p88,5,0,5,0,0
p0,6,7,285,279,272
p4,6,5,129,123,118
p12,6,4,76,70,66
p33,6,0,6,0,0
p35,6,5,134,128,123
p36,6,2,19,13,11
p63,6,4,80,74,70
p74,6,5,139,133,128
p76,6,6,214,208,202
p77,6,6,220,214,208
p80,6,6,226,220,214
p83,6,4,84,78,74
p95,6,9,399,393,384
p3,7,1,9,2,1
p6,7,9,408,401,392
p19,7,4,88,81,77
p53,7,2,21,14,12
p61,7,6,232,225,219
p67,7,7,292,285,278
p70,7,1,10,3,2
p81,7,2,23,16,14
p85,7,9,417,410,401
p89,7,6,238,231,225
p91,7,7,299,292,285
p93,7,7,306,299,292
p99,7,4,92,85,81
p2,8,4,96,88,84
p11,8,3,42,34,31
p24,8,1,11,3,2
p26,8,2,25,17,15
p30,8,10,484,476,466
p41,8,8,330,322,314
p62,8,4,100,92,88
p71,8,6,244,236,230
p82,8,8,338,330,322
p10,9,3,45,36,33
p13,9,10,494,485,475
p31,9,8,346,337,329
p55,9,0,9,0,0
p1,10,5,144,134,129
p8,10,5,149,139,134
p17,10,9,426,416,407
p22,10,0,10,0,0
p27,10,2,27,17,15
p42,10,9,435,425,416
p45,10,4,104,94,90
p48,10,0,10,0,0
p51,10,3,48,38,35
p52,10,9,444,434,425
p54,10,5,154,144,139
p57,10,6,250,240,234
p68,10,8,354,344,336
