Avg WT,Max WT,Avg TAT,Max TAT
"160,59",486,"165,65",496
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,7,217,217,210
p31,0,7,224,224,217
p47,0,8,302,302,294
p60,0,7,231,231,224
p63,0,6,132,132,126
p65,0,4,4,4,0
p71,0,0,0,0,0
p93,0,9,375,375,366
p1,1,9,384,383,374
p18,1,6,138,137,131
p32,1,10,466,465,455
p58,1,2,15,14,12
p28,2,4,45,43,39
p36,2,1,5,3,2
p39,2,1,6,4,3
p42,2,7,238,236,229
p44,2,5,86,84,79
p49,2,9,393,391,382
p77,2,7,245,243,236
p89,2,6,144,142,136
p9,3,1,7,4,3
p24,3,5,91,88,83
p34,3,3,26,23,20
p50,3,5,96,93,88
p52,3,4,49,46,42
p53,3,6,150,147,141
p56,3,4,53,50,46
p70,3,0,4,1,1
p80,3,5,101,98,93
p98,3,10,476,473,463
p0,4,2,17,13,11
p13,4,1,8,4,3
p23,4,5,106,102,97
p46,4,6,156,152,146
p51,4,7,252,248,241
p62,4,6,162,158,152
p66,4,3,29,25,22
p73,4,4,57,53,49
p83,4,6,168,164,158
p86,4,7,259,255,248
p96,4,1,9,5,4
p5,5,9,402,397,388
p10,5,8,310,305,297
p11,5,8,318,313,305
p19,5,1,10,5,4
p20,5,3,32,27,24
p26,5,9,411,406,397
p27,5,2,19,14,12
p54,5,6,174,169,163
p61,5,0,5,0,0
p72,5,7,266,261,254
p76,5,4,61,56,52
p85,5,2,21,16,14
p88,5,4,65,60,56
p95,5,1,11,6,5
p2,6,4,69,63,59
p7,6,1,12,6,5
p12,6,3,35,29,26
p16,6,8,326,320,312
p45,6,4,73,67,63
p59,6,8,334,328,320
p69,6,4,77,71,67
p74,6,8,342,336,328
p78,6,6,180,174,168
p91,6,7,273,267,260
p4,7,9,420,413,404
p6,7,6,186,179,173
p14,7,8,350,343,335
p21,7,7,280,273,266
p29,7,5,111,104,99
p37,7,0,7,0,0
p43,7,0,7,0,0
p48,7,4,81,74,70
p57,7,0,7,0,0
p67,7,8,358,351,343
p82,7,5,116,109,104
p97,7,1,13,6,5
p15,8,0,8,0,0
p22,8,9,429,421,412
p25,8,7,287,279,272
p75,8,2,23,15,13
p79,8,6,192,184,178
p87,8,5,121,113,108
p94,8,9,438,430,421
p8,9,10,486,477,467
p35,9,10,496,487,477
p40,9,0,9,0,0
p41,9,0,9,0,0
p64,9,0,9,0,0
p81,9,6,198,189,183
p84,9,7,294,285,278
p99,9,9,447,438,429
p17,10,5,126,116,111
p30,10,6,204,194,188
p33,10,9,456,446,437
p38,10,3,38,28,25
p55,10,6,210,200,194
p68,10,8,366,356,348
p90,10,10,506,496,486
p92,10,3,41,31,28
