Avg WT,Max WT,Avg TAT,Max TAT
"250,84",494,"246,29",484
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,0,0,0,0
p10,0,9,0,0,9
p17,0,10,9,9,19
p22,0,7,19,19,26
p26,0,1,26,26,27
p32,0,0,27,27,27
p37,0,0,27,27,27
p47,0,9,27,27,36
p59,0,5,36,36,41
p65,0,0,41,41,41
p66,0,10,41,41,51
p67,0,10,51,51,61
p71,0,4,61,61,65
p73,0,7,65,65,72
p75,0,7,72,72,79
p81,0,6,79,79,85
p89,0,3,85,85,88
p93,0,9,88,88,97
p21,1,0,96,97,97
p24,1,7,96,97,104
p42,1,3,103,104,107
p44,1,3,106,107,110
p46,1,7,109,110,117
p85,1,2,116,117,119
p6,2,10,117,119,129
p8,2,1,127,129,130
p13,2,10,128,130,140
p16,2,1,138,140,141
p68,2,0,139,141,141
p72,2,6,139,141,147
p76,2,6,145,147,153
p80,2,1,151,153,154
p98,2,5,152,154,159
p23,3,5,156,159,164
p33,3,9,161,164,173
p41,3,3,170,173,176
p53,3,2,173,176,178
p64,3,7,175,178,185
p74,3,2,182,185,187
p7,4,6,183,187,193
p19,4,5,189,193,198
p36,4,9,194,198,207
p48,4,10,203,207,217
p55,4,3,213,217,220
p63,4,7,216,220,227
p78,4,5,223,227,232
p92,4,4,228,232,236
p95,4,2,232,236,238
p4,5,7,233,238,245
p15,5,10,240,245,255
p28,5,8,250,255,263
p35,5,3,258,263,266
p56,5,10,261,266,276
p79,5,1,271,276,277
p90,5,3,272,277,280
p94,5,5,275,280,285
p2,6,7,279,285,292
p5,6,8,286,292,300
p25,6,3,294,300,303
p34,6,0,297,303,303
p38,6,10,297,303,313
p54,6,8,307,313,321
p58,6,6,315,321,327
p62,6,0,321,327,327
p70,6,5,321,327,332
p77,6,7,326,332,339
p91,6,2,333,339,341
p97,6,0,335,341,341
p9,7,8,334,341,349
p11,7,3,342,349,352
p27,7,9,345,352,361
p39,7,10,354,361,371
p43,7,5,364,371,376
p50,7,10,369,376,386
p57,7,6,379,386,392
p82,7,1,385,392,393
p96,7,4,386,393,397
p99,7,4,390,397,401
p3,8,5,393,401,406
p18,8,3,398,406,409
p20,8,0,401,409,409
p31,8,4,401,409,413
p49,8,7,405,413,420
p52,8,5,412,420,425
p69,8,9,417,425,434
p84,8,7,426,434,441
p1,9,8,432,441,449
p12,9,3,440,449,452
p29,9,4,443,452,456
p30,9,2,447,456,458
p40,9,6,449,458,464
p51,9,2,455,464,466
p86,9,6,457,466,472
p87,9,2,463,472,474
p88,9,6,465,474,480
p14,10,3,470,480,483
p45,10,9,473,483,492
p60,10,1,482,492,493
p61,10,1,483,493,494
p83,10,7,484,494,501
