Avg WT,Max WT,Avg TAT,Max TAT
"215,14",457,"209,86",447
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p13,0,8,0,0,8
p17,0,1,8,8,9
p28,0,1,9,9,10
p43,0,9,10,10,19
p61,0,1,19,19,20
p67,0,3,20,20,23
p69,0,0,23,23,23
p70,0,1,23,23,24
p3,1,3,23,24,27
p7,1,6,26,27,33
p27,1,3,32,33,36
p31,1,3,35,36,39
p39,1,2,38,39,41
p40,1,10,40,41,51
p44,1,4,50,51,55
p46,1,0,54,55,55
p76,1,5,54,55,60
p79,1,10,59,60,70
p95,1,6,69,70,76
p15,2,4,74,76,80
p20,2,9,78,80,89
p47,2,4,87,89,93
p52,2,9,91,93,102
p53,2,5,100,102,107
p81,2,5,105,107,112
p92,2,4,110,112,116
p99,2,5,114,116,121
p6,3,7,118,121,128
p8,3,1,125,128,129
p26,3,3,126,129,132
p33,3,5,129,132,137
p42,3,9,134,137,146
p62,3,1,143,146,147
p65,3,5,144,147,152
p77,3,0,149,152,152
p78,3,5,149,152,157
p22,4,10,153,157,167
p25,4,8,163,167,175
p36,4,0,171,175,175
p57,4,6,171,175,181
p74,4,2,177,181,183
p75,4,2,179,183,185
p11,5,2,180,185,187
p45,5,3,182,187,190
p48,5,3,185,190,193
p60,5,4,188,193,197
p66,5,10,192,197,207
p82,5,2,202,207,209
p87,5,2,204,209,211
p91,5,1,206,211,212
p93,5,3,207,212,215
p98,5,6,210,215,221
p0,6,7,215,221,228
p4,6,8,222,228,236
p12,6,9,230,236,245
p29,6,1,239,245,246
p94,6,10,240,246,256
p9,7,0,249,256,256
p18,7,10,249,256,266
p49,7,7,259,266,273
p59,7,2,266,273,275
p63,7,2,268,275,277
p68,7,1,270,277,278
p71,7,10,271,278,288
p73,7,5,281,288,293
p85,7,1,286,293,294
p1,8,3,286,294,297
p10,8,0,289,297,297
p16,8,0,289,297,297
p19,8,2,289,297,299
p24,8,1,291,299,300
p30,8,5,292,300,305
p55,8,3,297,305,308
p64,8,9,300,308,317
p80,8,1,309,317,318
p86,8,0,310,318,318
p90,8,3,310,318,321
p14,9,3,312,321,324
p21,9,5,315,324,329
p32,9,3,320,329,332
p35,9,7,323,332,339
p37,9,9,330,339,348
p41,9,3,339,348,351
p51,9,9,342,351,360
p58,9,9,351,360,369
p83,9,10,360,369,379
p84,9,2,370,379,381
p96,9,2,372,381,383
p2,10,9,373,383,392
p5,10,7,382,392,399
p23,10,2,389,399,401
p34,10,4,391,401,405
p38,10,5,395,405,410
p50,10,8,400,410,418
p54,10,10,408,418,428
p56,10,10,418,428,438
p72,10,10,428,438,448
p88,10,0,438,448,448
p89,10,9,438,448,457
p97,10,1,447,457,458
