Avg WT,Max WT,Avg TAT,Max TAT
"165,28",508,"170,55",518
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,5,72,72,67
p7,0,2,4,4,2
p24,0,9,393,393,384
p35,0,8,272,272,264
p38,0,8,280,280,272
p40,0,7,152,152,145
p41,0,6,103,103,97
p47,0,1,1,1,0
p79,0,1,2,2,1
p96,0,7,159,159,152
p11,1,0,1,0,0
p52,1,5,77,76,71
p81,1,4,43,42,38
p6,2,10,457,455,445
p10,2,10,467,465,455
p14,2,4,47,45,41
p20,2,8,288,286,278
p58,2,7,166,164,157
p66,2,4,51,49,45
p82,2,9,402,400,391
p83,2,0,2,0,0
p85,2,8,296,294,286
p88,2,8,304,302,294
p92,2,3,7,5,2
p93,2,6,109,107,101
p15,3,8,312,309,301
p19,3,7,173,170,163
p42,3,3,21,18,15
p50,3,9,411,408,399
p63,3,6,115,112,106
p64,3,3,24,21,18
p67,3,8,320,317,309
p5,4,10,477,473,463
p8,4,4,55,51,47
p12,4,5,82,78,73
p37,4,8,328,324,316
p48,4,10,487,483,473
p87,4,9,420,416,407
p90,4,0,4,0,0
p9,5,10,497,492,482
p53,5,0,7,2,2
p69,5,6,121,116,110
p77,5,7,180,175,168
p95,5,0,7,2,2
p27,6,9,429,423,414
p29,6,9,438,432,423
p30,6,7,187,181,174
p51,6,2,16,10,8
p86,6,7,194,188,181
p17,7,3,27,20,17
p25,7,7,201,194,187
p32,7,3,30,23,20
p43,7,1,8,1,0
p44,7,8,336,329,321
p46,7,7,208,201,194
p80,7,1,9,2,1
p97,7,7,215,208,201
p98,7,0,7,0,0
p99,7,9,447,440,431
p3,8,8,344,336,328
p33,8,7,222,214,207
p36,8,7,229,221,214
p54,8,4,59,51,47
p61,8,1,10,2,1
p65,8,0,8,0,0
p72,8,10,507,499,489
p75,8,5,87,79,74
p76,8,0,8,0,0
p1,9,5,92,83,78
p4,9,10,517,508,498
p18,9,6,127,118,112
p22,9,6,133,124,118
p26,9,0,9,0,0
p34,9,1,11,2,1
p55,9,1,12,3,2
p56,9,4,63,54,50
p60,9,8,352,343,335
p62,9,10,527,518,508
p68,9,1,13,4,3
p70,9,0,9,0,0
p74,9,6,139,130,124
p91,9,3,33,24,21
p94,9,3,36,27,24
p2,10,0,10,0,0
p13,10,1,14,4,3
p16,10,8,360,350,342
p21,10,2,18,8,6
p23,10,0,10,0,0
p28,10,3,39,29,26
p31,10,5,97,87,82
p39,10,7,236,226,219
p45,10,7,243,233,226
p49,10,6,145,135,129
p57,10,7,250,240,233
p59,10,8,368,358,350
p71,10,8,376,366,358
p73,10,7,257,247,240
p78,10,7,264,254,247
p84,10,4,67,57,53
p89,10,8,384,374,366
