Avg WT,Max WT,Avg TAT,Max TAT
"151,62",470,"156,52",480
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,10,420,420,410
p3,0,5,114,114,109
p18,0,3,38,38,35
p24,0,2,2,2,0
p26,0,8,273,273,265
p54,0,9,338,338,329
p68,0,2,15,15,13
p76,0,0,0,0,0
p81,0,6,160,160,154
p85,0,6,166,166,160
p87,0,2,17,17,15
p4,1,6,172,171,165
p6,1,9,347,346,337
p8,1,3,41,40,37
p11,1,1,3,2,1
p19,1,5,119,118,113
p37,1,4,81,80,76
p48,1,7,209,208,201
p49,1,5,124,123,118
p67,1,8,281,280,272
p69,1,10,430,429,419
p82,1,2,19,18,16
p94,1,2,21,20,18
p22,2,9,356,354,345
p35,2,9,365,363,354
p39,2,7,216,214,207
p71,2,2,23,21,19
p98,2,10,440,438,428
p23,3,1,4,1,0
p30,3,8,289,286,278
p44,3,3,44,41,38
p55,3,3,47,44,41
p60,3,7,223,220,213
p64,3,5,129,126,121
p95,3,10,450,447,437
p99,3,7,230,227,220
p0,4,10,460,456,446
p5,4,10,470,466,456
p25,4,5,134,130,125
p31,4,3,50,46,43
p40,4,1,5,1,0
p53,4,1,6,2,1
p72,4,4,85,81,77
p73,4,3,53,49,46
p74,4,2,25,21,19
p80,4,2,27,23,21
p86,4,3,56,52,49
p21,5,9,374,369,360
p62,5,2,29,24,22
p77,5,9,383,378,369
p78,5,5,139,134,129
p9,6,7,237,231,224
p14,6,6,178,172,166
p15,6,8,297,291,283
p50,6,1,7,1,0
p58,6,1,8,2,1
p63,6,7,244,238,231
p75,6,3,59,53,50
p84,6,7,251,245,238
p96,6,4,89,83,79
p2,7,10,480,473,463
p7,7,8,305,298,290
p10,7,6,184,177,171
p27,7,3,62,55,52
p28,7,5,144,137,132
p36,7,6,190,183,177
p38,7,2,31,24,22
p57,7,1,9,2,1
p61,7,1,10,3,2
p91,7,3,65,58,55
p92,7,1,11,4,3
p97,7,0,7,0,0
p17,8,0,8,0,0
p29,8,6,196,188,182
p45,8,4,93,85,81
p47,8,1,12,4,3
p52,8,2,33,25,23
p59,8,3,68,60,57
p66,8,4,97,89,85
p90,8,6,202,194,188
p13,9,9,392,383,374
p16,9,3,71,62,59
p33,9,1,13,4,3
p42,9,5,149,140,135
p46,9,8,313,304,296
p56,9,5,154,145,140
p79,9,4,101,92,88
p83,9,0,9,0,0
p89,9,9,401,392,383
p12,10,3,74,64,61
p20,10,4,105,95,91
p32,10,3,77,67,64
p34,10,7,258,248,241
p41,10,2,35,25,23
p43,10,4,109,99,95
p51,10,9,410,400,391
p65,10,8,321,311,303
p70,10,8,329,319,311
p88,10,10,490,480,470
p93,10,7,265,255,248
