Avg WT,Max WT,Avg TAT,Max TAT
"245,93",484,"240,97",474
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,5,0,0,5
p20,0,9,5,5,14
p28,0,5,14,14,19
p32,0,9,19,19,28
p33,0,0,28,28,28
p46,0,0,28,28,28
p47,0,4,28,28,32
p62,0,7,32,32,39
p73,0,0,39,39,39
p79,0,1,39,39,40
p81,0,10,40,40,50
p2,1,7,49,50,57
p17,1,9,56,57,66
p31,1,10,65,66,76
p48,1,7,75,76,83
p49,1,5,82,83,88
p54,1,1,87,88,89
p64,1,1,88,89,90
p72,1,5,89,90,95
p78,1,2,94,95,97
p84,1,8,96,97,105
p97,1,4,104,105,109
p98,1,3,108,109,112
p10,2,3,110,112,115
p11,2,9,113,115,124
p30,2,1,122,124,125
p55,2,6,123,125,131
p63,2,6,129,131,137
p74,2,1,135,137,138
p77,2,1,136,138,139
p13,3,10,136,139,149
p22,3,1,146,149,150
p35,3,7,147,150,157
p38,3,4,154,157,161
p43,3,4,158,161,165
p69,3,6,162,165,171
p80,3,5,168,171,176
p88,3,3,173,176,179
p93,3,2,176,179,181
p94,3,9,178,181,190
p95,3,4,187,190,194
p1,4,0,190,194,194
p6,4,9,190,194,203
p7,4,10,199,203,213
p8,4,5,209,213,218
p16,4,10,214,218,228
p56,4,2,224,228,230
p70,4,6,226,230,236
p82,4,7,232,236,243
p87,4,4,239,243,247
p92,4,5,243,247,252
p4,5,3,247,252,255
p68,5,9,250,255,264
p71,5,9,259,264,273
p75,5,1,268,273,274
p85,5,1,269,274,275
p86,5,10,270,275,285
p15,6,7,279,285,292
p23,6,7,286,292,299
p65,6,3,293,299,302
p90,6,1,296,302,303
p12,7,9,296,303,312
p25,7,3,305,312,315
p29,7,5,308,315,320
p34,7,10,313,320,330
p37,7,3,323,330,333
p57,7,3,326,333,336
p21,8,8,328,336,344
p24,8,1,336,344,345
p39,8,7,337,345,352
p41,8,7,344,352,359
p51,8,5,351,359,364
p52,8,3,356,364,367
p66,8,10,359,367,377
p99,8,0,369,377,377
p0,9,9,368,377,386
p5,9,3,377,386,389
p9,9,10,380,389,399
p18,9,2,390,399,401
p26,9,6,392,401,407
p27,9,5,398,407,412
p42,9,2,403,412,414
p50,9,2,405,414,416
p53,9,7,407,416,423
p59,9,9,414,423,432
p60,9,2,423,432,434
p67,9,5,425,434,439
p91,9,0,430,439,439
p14,10,4,429,439,443
p19,10,2,433,443,445
p36,10,0,435,445,445
p40,10,8,435,445,453
p44,10,10,443,453,463
p45,10,6,453,463,469
p58,10,8,459,469,477
p61,10,0,467,477,477
p76,10,0,467,477,477
p83,10,4,467,477,481
p89,10,3,471,481,484
p96,10,9,474,484,493
