Avg WT,Max WT,Avg TAT,Max TAT
"248,26",498,"242,92",488
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,3,0,0,3
p21,0,10,3,3,13
p32,0,2,13,13,15
p79,0,5,15,15,20
p91,0,8,20,20,28
p92,0,0,28,28,28
p5,1,2,27,28,30
p8,1,7,29,30,37
p26,1,4,36,37,41
p36,1,9,40,41,50
p41,1,7,49,50,57
p42,1,10,56,57,67
p48,1,7,66,67,74
p53,1,5,73,74,79
p75,1,0,78,79,79
p94,1,4,78,79,83
p27,2,9,81,83,92
p44,2,6,90,92,98
p46,2,0,96,98,98
p58,2,1,96,98,99
p59,2,3,97,99,102
p67,2,5,100,102,107
p72,2,2,105,107,109
p76,2,5,107,109,114
p81,2,4,112,114,118
p87,2,8,116,118,126
p88,2,8,124,126,134
p6,3,10,131,134,144
p35,3,3,141,144,147
p43,3,3,144,147,150
p45,3,9,147,150,159
p47,3,4,156,159,163
p49,3,0,160,163,163
p52,3,7,160,163,170
p70,3,8,167,170,178
p71,3,10,175,178,188
p78,3,9,185,188,197
p99,3,7,194,197,204
p4,4,8,200,204,212
p9,4,4,208,212,216
p12,4,5,212,216,221
p37,4,1,217,221,222
p40,4,6,218,222,228
p96,4,2,224,228,230
p98,4,1,226,230,231
p18,5,8,226,231,239
p73,5,1,234,239,240
p77,5,8,235,240,248
p80,5,2,243,248,250
p93,5,8,245,250,258
p1,6,0,252,258,258
p10,6,2,252,258,260
p20,6,9,254,260,269
p50,6,5,263,269,274
p51,6,2,268,274,276
p55,6,4,270,276,280
p56,6,10,274,280,290
p85,6,5,284,290,295
p90,6,0,289,295,295
p95,6,3,289,295,298
p2,7,0,291,298,298
p29,7,10,291,298,308
p64,7,2,301,308,310
p7,8,3,302,310,313
p19,8,5,305,313,318
p22,8,4,310,318,322
p23,8,7,314,322,329
p30,8,10,321,329,339
p34,8,3,331,339,342
p39,8,6,334,342,348
p60,8,10,340,348,358
p61,8,5,350,358,363
p74,8,1,355,363,364
p82,8,9,356,364,373
p83,8,0,365,373,373
p84,8,6,365,373,379
p16,9,6,370,379,385
p25,9,0,376,385,385
p33,9,0,376,385,385
p38,9,5,376,385,390
p57,9,2,381,390,392
p63,9,10,383,392,402
p65,9,7,393,402,409
p69,9,7,400,409,416
p89,9,1,407,416,417
p0,10,10,407,417,427
p11,10,6,417,427,433
p13,10,6,423,433,439
p14,10,7,429,439,446
p15,10,8,436,446,454
p17,10,3,444,454,457
p24,10,0,447,457,457
p28,10,2,447,457,459
p31,10,9,449,459,468
p54,10,0,458,468,468
p62,10,5,458,468,473
p66,10,10,463,473,483
p68,10,9,473,483,492
p86,10,6,482,492,498
p97,10,9,488,498,507
