Avg WT,Max WT,Avg TAT,Max TAT
"129,81",427,"134,26",437
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p14,0,3,43,43,40
p17,0,2,4,4,2
p45,0,3,46,46,43
p47,0,6,154,154,148
p54,0,4,86,86,82
p57,0,2,10,10,8
p58,0,9,312,312,303
p62,0,3,49,49,46
p74,0,10,385,385,375
p87,0,5,123,123,118
p88,0,1,1,1,0
p98,0,9,321,321,312
p2,1,8,263,262,254
p5,1,3,52,51,48
p8,1,10,395,394,384
p40,1,0,1,0,0
p60,1,6,160,159,153
p61,1,6,166,165,159
p70,1,1,2,1,0
p80,1,9,330,329,320
p10,2,6,172,170,164
p36,2,7,227,225,218
p38,2,10,405,403,393
p55,2,7,234,232,225
p63,2,6,178,176,170
p83,2,9,339,337,328
p95,2,2,16,14,12
p7,3,2,18,15,13
p13,3,5,128,125,120
p19,3,2,20,17,15
p32,3,3,55,52,49
p44,3,0,4,1,1
p89,3,2,22,19,17
p96,3,6,184,181,175
p97,3,8,271,268,260
p9,4,1,5,1,0
p24,4,5,133,129,124
p43,4,4,90,86,82
p46,4,3,58,54,51
p52,4,6,190,186,180
p53,4,4,94,90,86
p59,4,1,6,2,1
p69,4,3,61,57,54
p75,4,7,241,237,230
p78,4,0,4,0,0
p79,4,1,7,3,2
p3,5,4,98,93,89
p18,5,5,138,133,128
p25,5,6,196,191,185
p27,5,6,202,197,191
p33,5,3,64,59,56
p50,5,0,5,0,0
p56,5,9,348,343,334
p77,5,4,102,97,93
p91,5,10,415,410,400
p20,6,10,425,419,409
p28,6,2,24,18,16
p30,6,1,8,2,1
p35,6,2,26,20,18
p64,6,3,67,61,58
p67,6,8,279,273,265
p73,6,9,357,351,342
p86,6,2,28,22,20
p6,7,2,30,23,21
p12,7,4,106,99,95
p15,7,6,208,201,195
p23,7,8,287,280,272
p34,7,7,248,241,234
p37,7,4,110,103,99
p41,7,2,32,25,23
p42,7,3,70,63,60
p84,7,10,435,428,418
p92,7,8,295,288,280
p94,7,3,73,66,63
p99,7,2,34,27,25
p1,8,8,303,295,287
p16,8,2,36,28,26
p26,8,10,445,437,427
p39,8,7,255,247,240
p48,8,5,143,135,130
p51,8,4,114,106,102
p65,8,0,8,0,0
p66,8,3,76,68,65
p76,8,2,38,30,28
p93,8,4,118,110,106
p4,9,5,148,139,134
p21,9,9,366,357,348
p29,9,1,11,2,1
p31,9,1,12,3,2
p49,9,1,13,4,3
p68,9,6,214,205,199
p71,9,6,220,211,205
p72,9,2,40,31,29
p0,10,3,79,69,66
p11,10,9,375,365,356
p22,10,0,10,0,0
p81,10,0,10,0,0
p82,10,1,14,4,3
p85,10,0,10,0,0
p90,10,3,82,72,69
