Avg WT,Max WT,Avg TAT,Max TAT
"133,25",456,"138,01",466
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,3,34,34,31
p3,0,3,37,37,34
p22,0,8,221,221,213
p45,0,0,0,0,0
p76,0,1,1,1,0
p47,1,9,294,293,284
p59,1,1,2,1,0
p61,1,4,62,61,57
p64,1,0,1,0,0
p65,1,4,66,65,61
p79,1,8,229,228,220
p83,1,8,237,236,228
p90,1,10,376,375,365
p6,2,0,2,0,0
p29,2,3,40,38,35
p32,2,10,386,384,374
p49,2,2,4,2,0
p53,2,2,17,15,13
p60,2,6,134,132,126
p67,2,2,19,17,15
p70,2,3,43,41,38
p80,2,6,140,138,132
p85,2,0,2,0,0
p89,2,10,396,394,384
p2,3,7,171,168,161
p4,3,10,406,403,393
p8,3,10,416,413,403
p14,3,9,303,300,291
p17,3,0,4,1,1
p19,3,7,178,175,168
p33,3,0,4,1,1
p72,3,1,5,2,1
p77,3,7,185,182,175
p24,4,0,4,0,0
p30,4,9,312,308,299
p34,4,2,21,17,15
p37,4,2,23,19,17
p56,4,6,146,142,136
p73,4,10,426,422,412
p82,4,10,436,432,422
p12,5,2,25,20,18
p15,5,10,446,441,431
p25,5,5,83,78,73
p39,5,9,321,316,307
p46,5,7,192,187,180
p48,5,0,5,0,0
p66,5,9,330,325,316
p75,5,1,6,1,0
p93,5,3,46,41,38
p96,5,3,49,44,41
p7,6,1,7,1,0
p18,6,0,6,0,0
p21,6,2,27,21,19
p36,6,8,245,239,231
p50,6,2,29,23,21
p63,6,0,6,0,0
p69,6,1,8,2,1
p91,6,5,88,82,77
p99,6,2,31,25,23
p10,7,9,339,332,323
p11,7,9,348,341,332
p13,7,8,253,246,238
p26,7,7,199,192,185
p35,7,8,261,254,246
p54,7,0,7,0,0
p92,7,4,70,63,59
p0,8,0,8,0,0
p27,8,1,9,1,0
p41,8,1,10,2,1
p44,8,1,11,3,2
p52,8,5,93,85,80
p74,8,3,52,44,41
p84,8,3,55,47,44
p94,8,8,269,261,253
p20,9,8,277,268,260
p28,9,5,98,89,84
p31,9,5,103,94,89
p38,9,7,206,197,190
p40,9,10,456,447,437
p42,9,1,12,3,2
p51,9,9,357,348,339
p55,9,1,13,4,3
p57,9,6,152,143,137
p58,9,6,158,149,143
p62,9,3,58,49,46
p68,9,1,14,5,4
p87,9,5,108,99,94
p95,9,9,366,357,348
p97,9,1,15,6,5
p5,10,5,113,103,98
p9,10,8,285,275,267
p16,10,5,118,108,103
p23,10,10,466,456,446
p43,10,4,74,64,60
p71,10,4,78,68,64
p78,10,5,123,113,108
p81,10,7,213,203,196
p86,10,5,128,118,113
p88,10,6,164,154,148
p98,10,10,476,466,456
