Avg WT,Max WT,Avg TAT,Max TAT
"232,82",474,"227,29",464
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p18,0,7,0,0,7
p24,0,6,7,7,13
p34,0,1,13,13,14
p39,0,8,14,14,22
p91,0,3,22,22,25
p2,1,6,24,25,31
p23,1,0,30,31,31
p48,1,6,30,31,37
p53,1,4,36,37,41
p57,1,2,40,41,43
p14,2,0,41,43,43
p26,2,0,41,43,43
p51,2,5,41,43,48
p71,2,1,46,48,49
p92,2,7,47,49,56
p95,2,2,54,56,58
p11,3,9,55,58,67
p31,3,9,64,67,76
p33,3,1,73,76,77
p41,3,10,74,77,87
p49,3,6,84,87,93
p58,3,7,90,93,100
p64,3,8,97,100,108
p72,3,8,105,108,116
p77,3,1,113,116,117
p79,3,7,114,117,124
p84,3,5,121,124,129
p90,3,3,126,129,132
p94,3,7,129,132,139
p1,4,5,135,139,144
p8,4,3,140,144,147
p21,4,3,143,147,150
p36,4,6,146,150,156
p38,4,5,152,156,161
p43,4,4,157,161,165
p44,4,5,161,165,170
p47,4,9,166,170,179
p62,4,4,175,179,183
p78,4,4,179,183,187
p88,4,4,183,187,191
p93,4,2,187,191,193
p97,4,6,189,193,199
p99,4,5,195,199,204
p3,5,8,199,204,212
p27,5,7,207,212,219
p30,5,2,214,219,221
p46,5,6,216,221,227
p54,5,3,222,227,230
p67,5,4,225,230,234
p68,5,3,229,234,237
p74,5,10,232,237,247
p81,5,3,242,247,250
p82,5,0,245,250,250
p86,5,10,245,250,260
p5,6,1,254,260,261
p7,6,2,255,261,263
p9,6,10,257,263,273
p15,6,9,267,273,282
p22,6,1,276,282,283
p52,6,4,277,283,287
p69,6,7,281,287,294
p70,6,9,288,294,303
p10,7,1,296,303,304
p19,7,5,297,304,309
p28,7,7,302,309,316
p32,7,7,309,316,323
p73,7,10,316,323,333
p89,7,3,326,333,336
p96,7,1,329,336,337
p13,8,0,329,337,337
p37,8,3,329,337,340
p55,8,1,332,340,341
p61,8,6,333,341,347
p87,8,4,339,347,351
p20,9,0,342,351,351
p25,9,5,342,351,356
p40,9,0,347,356,356
p42,9,4,347,356,360
p45,9,3,351,360,363
p75,9,7,354,363,370
p76,9,0,361,370,370
p80,9,6,361,370,376
p83,9,1,367,376,377
p85,9,7,368,377,384
p98,9,8,375,384,392
p0,10,8,382,392,400
p4,10,6,390,400,406
p6,10,6,396,406,412
p12,10,7,402,412,419
p16,10,2,409,419,421
p17,10,4,411,421,425
p29,10,4,415,425,429
p35,10,0,419,429,429
p50,10,10,419,429,439
p56,10,5,429,439,444
p59,10,2,434,444,446
p60,10,10,436,446,456
p63,10,9,446,456,465
p65,10,9,455,465,474
p66,10,7,464,474,481
