Avg WT,Max WT,Avg TAT,Max TAT
"133,74",439,"138,31",449
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,10,377,377,367
p31,0,3,3,3,0
p60,0,3,45,45,42
p82,0,0,0,0,0
p86,0,7,206,206,199
p88,0,9,313,313,304
p10,1,2,14,13,11
p24,1,8,256,255,247
p37,1,9,322,321,312
p41,1,3,48,47,44
p43,1,4,82,81,77
p59,1,9,331,330,321
p63,1,4,86,85,81
p73,1,10,387,386,376
p91,1,7,213,212,205
p5,2,5,127,125,120
p17,2,10,397,395,385
p48,2,9,340,338,329
p56,2,9,349,347,338
p71,2,0,3,1,1
p85,2,6,163,161,155
p96,2,2,16,14,12
p97,2,2,18,16,14
p99,2,1,4,2,1
p4,3,3,51,48,45
p6,3,4,90,87,83
p11,3,1,5,2,1
p22,3,2,20,17,15
p26,3,5,132,129,124
p30,3,10,407,404,394
p33,3,8,264,261,253
p38,3,5,137,134,129
p57,3,2,22,19,17
p66,3,1,6,3,2
p72,3,2,24,21,19
p78,3,9,358,355,346
p92,3,3,54,51,48
p98,3,4,94,91,87
p18,4,0,4,0,0
p27,4,0,4,0,0
p45,4,4,98,94,90
p47,4,10,417,413,403
p64,4,7,220,216,209
p77,4,3,57,53,50
p90,4,2,26,22,20
p1,5,1,7,2,1
p3,5,0,5,0,0
p12,5,1,8,3,2
p21,5,3,60,55,52
p40,5,7,227,222,215
p42,5,2,28,23,21
p52,5,5,142,137,132
p55,5,8,272,267,259
p61,5,8,280,275,267
p83,5,7,234,229,222
p84,5,3,63,58,55
p89,5,6,169,164,158
p16,6,6,175,169,163
p29,6,5,147,141,136
p39,6,7,241,235,228
p69,6,3,66,60,57
p70,6,2,30,24,22
p74,6,10,427,421,411
p2,7,3,69,62,59
p8,7,1,9,2,1
p20,7,0,7,0,0
p44,7,2,32,25,23
p46,7,5,152,145,140
p75,7,10,437,430,420
p95,7,2,34,27,25
p0,8,10,447,439,429
p15,8,8,288,280,272
p23,8,5,157,149,144
p35,8,7,248,240,233
p36,8,1,10,2,1
p51,8,10,457,449,439
p53,8,9,367,359,350
p54,8,6,181,173,167
p67,8,4,102,94,90
p80,8,3,72,64,61
p81,8,4,106,98,94
p87,8,4,110,102,98
p14,9,2,36,27,25
p19,9,2,38,29,27
p32,9,8,296,287,279
p34,9,2,40,31,29
p50,9,3,75,66,63
p68,9,1,11,2,1
p93,9,6,187,178,172
p94,9,6,193,184,178
p9,10,1,12,2,1
p13,10,2,42,32,30
p25,10,8,304,294,286
p28,10,0,10,0,0
p49,10,0,10,0,0
p58,10,3,78,68,65
p62,10,4,114,104,100
p65,10,6,199,189,183
p76,10,4,118,108,104
p79,10,4,122,112,108
