Avg WT,Max WT,Avg TAT,Max TAT
"260,68",525,"255,38",515
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p6,0,4,0,0,4
p61,0,9,4,4,13
p64,0,8,13,13,21
p67,0,8,21,21,29
p68,0,1,29,29,30
p74,0,5,30,30,35
p81,0,9,35,35,44
p51,1,3,43,44,47
p57,1,5,46,47,52
p58,1,8,51,52,60
p73,1,5,59,60,65
p75,1,6,64,65,71
p89,1,1,70,71,72
p90,1,7,71,72,79
p93,1,0,78,79,79
p22,2,10,77,79,89
p30,2,3,87,89,92
p31,2,5,90,92,97
p40,2,7,95,97,104
p50,2,0,102,104,104
p66,2,2,102,104,106
p69,2,8,104,106,114
p71,2,3,112,114,117
p77,2,3,115,117,120
p87,2,3,118,120,123
p1,3,6,120,123,129
p16,3,0,126,129,129
p19,3,9,126,129,138
p20,3,6,135,138,144
p29,3,2,141,144,146
p65,3,6,143,146,152
p85,3,10,149,152,162
p94,3,0,159,162,162
p96,3,10,159,162,172
p0,4,3,168,172,175
p5,4,3,171,175,178
p37,4,5,174,178,183
p42,4,9,179,183,192
p54,4,5,188,192,197
p59,4,9,193,197,206
p63,4,7,202,206,213
p76,4,4,209,213,217
p79,4,5,213,217,222
p91,4,5,218,222,227
p17,5,8,222,227,235
p27,5,2,230,235,237
p35,5,6,232,237,243
p38,5,9,238,243,252
p43,5,1,247,252,253
p83,5,1,248,253,254
p92,5,5,249,254,259
p98,5,7,254,259,266
p3,6,8,260,266,274
p7,6,9,268,274,283
p9,6,5,277,283,288
p11,6,3,282,288,291
p15,6,6,285,291,297
p21,6,4,291,297,301
p28,6,10,295,301,311
p44,6,1,305,311,312
p82,6,7,306,312,319
p32,7,6,312,319,325
p36,7,7,318,325,332
p47,7,9,325,332,341
p60,7,9,334,341,350
p84,7,3,343,350,353
p99,7,3,346,353,356
p4,8,9,348,356,365
p12,8,10,357,365,375
p24,8,0,367,375,375
p25,8,9,367,375,384
p49,8,0,376,384,384
p56,8,1,376,384,385
p62,8,4,377,385,389
p2,9,10,380,389,399
p8,9,2,390,399,401
p10,9,9,392,401,410
p18,9,3,401,410,413
p33,9,8,404,413,421
p45,9,1,412,421,422
p48,9,2,413,422,424
p52,9,9,415,424,433
p53,9,0,424,433,433
p55,9,10,424,433,443
p70,9,10,434,443,453
p72,9,7,444,453,460
p78,9,1,451,460,461
p86,9,9,452,461,470
p88,9,10,461,470,480
p95,9,10,471,480,490
p97,9,4,481,490,494
p13,10,1,484,494,495
p14,10,4,485,495,499
p23,10,2,489,499,501
p26,10,2,491,501,503
p34,10,1,493,503,504
p39,10,9,494,504,513
p41,10,8,503,513,521
p46,10,4,511,521,525
p80,10,9,515,525,534
