Avg WT,Max WT,Avg TAT,Max TAT
"243,28",485,"237,77",475
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p19,0,7,0,0,7
p33,0,10,7,7,17
p46,0,4,17,17,21
p47,0,6,21,21,27
p51,0,5,27,27,32
p69,0,10,32,32,42
p84,0,1,42,42,43
p86,0,5,43,43,48
p97,0,7,48,48,55
p99,0,1,55,55,56
p0,1,7,55,56,63
p3,1,8,62,63,71
p6,1,1,70,71,72
p16,1,3,71,72,75
p18,1,3,74,75,78
p35,1,9,77,78,87
p91,1,4,86,87,91
p10,2,6,89,91,97
p30,2,6,95,97,103
p49,2,5,101,103,108
p60,2,2,106,108,110
p65,2,2,108,110,112
p22,3,7,109,112,119
p38,3,2,116,119,121
p64,3,3,118,121,124
p71,3,1,121,124,125
p82,3,4,122,125,129
p93,3,7,126,129,136
p95,3,0,133,136,136
p2,4,5,132,136,141
p34,4,6,137,141,147
p50,4,6,143,147,153
p52,4,0,149,153,153
p56,4,10,149,153,163
p57,4,10,159,163,173
p59,4,8,169,173,181
p62,4,8,177,181,189
p67,4,7,185,189,196
p81,4,4,192,196,200
p7,5,4,195,200,204
p45,5,0,199,204,204
p48,5,3,199,204,207
p53,5,9,202,207,216
p54,5,3,211,216,219
p61,5,10,214,219,229
p72,5,9,224,229,238
p79,5,9,233,238,247
p1,6,8,241,247,255
p20,6,4,249,255,259
p23,6,1,253,259,260
p24,6,1,254,260,261
p74,6,4,255,261,265
p87,6,4,259,265,269
p96,6,5,263,269,274
p11,7,4,267,274,278
p12,7,3,271,278,281
p14,7,0,274,281,281
p28,7,8,274,281,289
p29,7,0,282,289,289
p55,7,7,282,289,296
p58,7,1,289,296,297
p68,7,0,290,297,297
p70,7,1,290,297,298
p85,7,3,291,298,301
p89,7,4,294,301,305
p98,7,4,298,305,309
p8,8,1,301,309,310
p9,8,5,302,310,315
p27,8,7,307,315,322
p31,8,7,314,322,329
p32,8,5,321,329,334
p36,8,0,326,334,334
p43,8,9,326,334,343
p66,8,2,335,343,345
p75,8,8,337,345,353
p77,8,2,345,353,355
p83,8,9,347,355,364
p88,8,10,356,364,374
p94,8,5,366,374,379
p13,9,4,370,379,383
p17,9,8,374,383,391
p37,9,7,382,391,398
p41,9,5,389,398,403
p76,9,0,394,403,403
p80,9,8,394,403,411
p92,9,9,402,411,420
p4,10,10,410,420,430
p5,10,6,420,430,436
p15,10,4,426,436,440
p21,10,0,430,440,440
p25,10,7,430,440,447
p26,10,1,437,447,448
p39,10,6,438,448,454
p40,10,5,444,454,459
p42,10,7,449,459,466
p44,10,6,456,466,472
p63,10,6,462,472,478
p73,10,0,468,478,478
p78,10,7,468,478,485
p90,10,9,475,485,494
