Avg WT,Max WT,Avg TAT,Max TAT
"261,09",517,"256,38",507
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p9,0,4,0,0,4
p10,0,9,4,4,13
p16,0,10,13,13,23
p17,0,4,23,23,27
p26,0,9,27,27,36
p27,0,1,36,36,37
p29,0,2,37,37,39
p30,0,10,39,39,49
p31,0,4,49,49,53
p33,0,9,53,53,62
p34,0,6,62,62,68
p35,0,9,68,68,77
p49,0,4,77,77,81
p63,0,5,81,81,86
p82,0,5,86,86,91
p87,0,1,91,91,92
p94,0,1,92,92,93
p4,1,4,92,93,97
p28,1,2,96,97,99
p41,1,7,98,99,106
p61,1,2,105,106,108
p7,2,9,106,108,117
p23,2,0,115,117,117
p39,2,7,115,117,124
p51,2,5,122,124,129
p60,2,6,127,129,135
p67,2,1,133,135,136
p71,2,3,134,136,139
p75,2,7,137,139,146
p80,2,10,144,146,156
p84,2,9,154,156,165
p18,3,0,162,165,165
p19,3,8,162,165,173
p70,3,4,170,173,177
p74,3,7,174,177,184
p2,4,1,180,184,185
p6,4,7,181,185,192
p38,4,7,188,192,199
p43,4,6,195,199,205
p46,4,10,201,205,215
p76,4,3,211,215,218
p78,4,4,214,218,222
p5,5,1,217,222,223
p12,5,8,218,223,231
p42,5,9,226,231,240
p44,5,5,235,240,245
p45,5,7,240,245,252
p52,5,2,247,252,254
p53,5,2,249,254,256
p55,5,8,251,256,264
p58,5,9,259,264,273
p59,5,5,268,273,278
p64,5,8,273,278,286
p66,5,7,281,286,293
p72,5,2,288,293,295
p83,5,1,290,295,296
p92,5,0,291,296,296
p3,6,10,290,296,306
p11,6,9,300,306,315
p14,6,8,309,315,323
p21,6,6,317,323,329
p47,6,7,323,329,336
p65,6,1,330,336,337
p69,6,1,331,337,338
p73,6,9,332,338,347
p86,6,0,341,347,347
p88,6,5,341,347,352
p93,6,0,346,352,352
p95,6,6,346,352,358
p13,7,3,351,358,361
p15,7,5,354,361,366
p22,7,1,359,366,367
p32,7,4,360,367,371
p50,7,8,364,371,379
p56,7,5,372,379,384
p97,7,7,377,384,391
p98,7,0,384,391,391
p25,8,3,383,391,394
p37,8,10,386,394,404
p40,8,4,396,404,408
p48,8,10,400,408,418
p77,8,10,410,418,428
p79,8,10,420,428,438
p85,8,2,430,438,440
p89,8,4,432,440,444
p90,8,9,436,444,453
p1,9,4,444,453,457
p8,9,7,448,457,464
p20,9,8,455,464,472
p36,9,7,463,472,479
p54,9,8,470,479,487
p57,9,7,478,487,494
p62,9,5,485,494,499
p96,9,3,490,499,502
p0,10,3,492,502,505
p24,10,5,495,505,510
p68,10,0,500,510,510
p81,10,4,500,510,514
p91,10,3,504,514,517
p99,10,6,507,517,523
