Avg WT,Max WT,Avg TAT,Max TAT
"249,17",471,"243,75",461
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p8,0,6,0,0,6
p13,0,7,6,6,13
p15,0,7,13,13,20
p26,0,2,20,20,22
p63,0,9,22,22,31
p66,0,3,31,31,34
p82,0,6,34,34,40
p83,0,2,40,40,42
p88,0,3,42,42,45
p89,0,10,45,45,55
p2,1,10,54,55,65
p3,1,5,64,65,70
p25,1,8,69,70,78
p44,1,9,77,78,87
p68,1,8,86,87,95
p6,2,8,93,95,103
p9,2,1,101,103,104
p17,2,2,102,104,106
p45,2,3,104,106,109
p48,2,10,107,109,119
p72,2,2,117,119,121
p74,2,2,119,121,123
p75,2,2,121,123,125
p78,2,8,123,125,133
p96,2,2,131,133,135
p98,2,7,133,135,142
p10,3,1,139,142,143
p16,3,5,140,143,148
p24,3,8,145,148,156
p38,3,0,153,156,156
p50,3,2,153,156,158
p56,3,9,155,158,167
p80,3,10,164,167,177
p90,3,1,174,177,178
p21,4,0,174,178,178
p27,4,8,174,178,186
p52,4,9,182,186,195
p53,4,9,191,195,204
p58,4,0,200,204,204
p79,4,10,200,204,214
p29,5,8,209,214,222
p30,5,9,217,222,231
p35,5,8,226,231,239
p36,5,4,234,239,243
p55,5,4,238,243,247
p59,5,3,242,247,250
p60,5,2,245,250,252
p62,5,6,247,252,258
p65,5,1,253,258,259
p87,5,4,254,259,263
p97,5,7,258,263,270
p94,6,6,264,270,276
p99,6,8,270,276,284
p1,7,4,277,284,288
p18,7,5,281,288,293
p19,7,5,286,293,298
p31,7,3,291,298,301
p33,7,1,294,301,302
p40,7,4,295,302,306
p54,7,9,299,306,315
p57,7,1,308,315,316
p70,7,4,309,316,320
p91,7,0,313,320,320
p95,7,1,313,320,321
p7,8,3,313,321,324
p20,8,3,316,324,327
p23,8,2,319,327,329
p32,8,9,321,329,338
p34,8,0,330,338,338
p42,8,4,330,338,342
p46,8,8,334,342,350
p47,8,2,342,350,352
p61,8,1,344,352,353
p64,8,2,345,353,355
p84,8,7,347,355,362
p85,8,5,354,362,367
p86,8,0,359,367,367
p0,9,2,358,367,369
p5,9,0,360,369,369
p22,9,4,360,369,373
p28,9,10,364,373,383
p37,9,8,374,383,391
p39,9,4,382,391,395
p41,9,1,386,395,396
p43,9,6,387,396,402
p71,9,3,393,402,405
p73,9,6,396,405,411
p92,9,10,402,411,421
p4,10,5,411,421,426
p11,10,2,416,426,428
p12,10,8,418,428,436
p14,10,9,426,436,445
p49,10,0,435,445,445
p51,10,1,435,445,446
p67,10,2,436,446,448
p69,10,9,438,448,457
p76,10,10,447,457,467
p77,10,1,457,467,468
p81,10,3,458,468,471
p93,10,1,461,471,472
