Avg WT,Max WT,Avg TAT,Max TAT
"133,3",442,"137,91",452
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p2,0,5,91,91,86
p6,0,6,157,157,151
p8,0,6,163,163,157
p20,0,9,328,328,319
p30,0,0,0,0,0
p42,0,0,0,0,0
p72,0,7,194,194,187
p75,0,3,3,3,0
p85,0,0,0,0,0
p86,0,4,50,50,46
p90,0,6,169,169,163
p5,1,1,4,3,2
p10,1,7,201,200,193
p12,1,7,208,207,200
p18,1,4,54,53,49
p27,1,3,28,27,24
p44,1,5,96,95,90
p56,1,4,58,57,53
p81,1,2,15,14,12
p96,1,4,62,61,57
p22,2,6,175,173,167
p23,2,0,3,1,1
p26,2,4,66,64,60
p36,2,5,101,99,94
p37,2,0,3,1,1
p48,2,6,181,179,173
p53,2,8,279,277,269
p0,3,1,5,2,1
p9,3,7,215,212,205
p15,3,9,337,334,325
p19,3,7,222,219,212
p28,3,5,106,103,98
p40,3,10,401,398,388
p66,3,2,17,14,12
p77,3,0,3,0,0
p83,3,5,111,108,103
p91,3,4,70,67,63
p21,4,9,346,342,333
p43,4,8,287,283,275
p55,4,9,355,351,342
p63,4,7,229,225,218
p68,4,5,116,112,107
p69,4,0,4,0,0
p79,4,8,295,291,283
p98,4,0,4,0,0
p4,5,2,19,14,12
p24,5,2,21,16,14
p49,5,9,364,359,350
p54,5,5,121,116,111
p61,5,4,74,69,65
p76,5,10,411,406,396
p89,5,1,6,1,0
p95,5,1,7,2,1
p1,6,9,373,367,358
p34,6,5,126,120,115
p47,6,10,421,415,405
p52,6,1,8,2,1
p70,6,7,236,230,223
p80,6,10,431,425,415
p82,6,5,131,125,120
p3,7,3,31,24,21
p11,7,0,7,0,0
p14,7,3,34,27,24
p33,7,1,9,2,1
p39,7,3,37,30,27
p46,7,9,382,375,366
p58,7,5,136,129,124
p67,7,0,7,0,0
p87,7,7,243,236,229
p16,8,1,10,2,1
p25,8,10,441,433,423
p31,8,5,141,133,128
p35,8,10,451,443,433
p41,8,4,78,70,66
p45,8,8,303,295,287
p50,8,8,311,303,295
p62,8,8,319,311,303
p65,8,2,23,15,13
p78,8,1,11,3,2
p88,8,0,8,0,0
p92,8,5,146,138,133
p93,8,7,250,242,235
p7,9,3,40,31,28
p13,9,1,12,3,2
p17,9,0,9,0,0
p57,9,0,9,0,0
p60,9,10,461,452,442
p64,9,4,82,73,69
p71,9,0,9,0,0
p73,9,1,13,4,3
p74,9,9,391,382,373
p99,9,5,151,142,137
p29,10,3,43,33,30
p32,10,7,257,247,240
p38,10,2,25,15,13
p51,10,3,46,36,33
p59,10,7,264,254,247
p84,10,7,271,261,254
p94,10,4,86,76,72
p97,10,6,187,177,171
