Avg WT,Max WT,Avg TAT,Max TAT
"245,85",509,"241,15",499
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,9,0,0,9
p27,0,7,9,9,16
p29,0,8,16,16,24
p34,0,7,24,24,31
p36,0,10,31,31,41
p52,0,9,41,41,50
p64,0,7,50,50,57
p77,0,1,57,57,58
p79,0,0,58,58,58
p80,0,0,58,58,58
p82,0,7,58,58,65
p86,0,3,65,65,68
p6,1,3,67,68,71
p14,1,0,70,71,71
p15,1,2,70,71,73
p23,1,7,72,73,80
p31,1,0,79,80,80
p35,1,0,79,80,80
p46,1,8,79,80,88
p54,1,6,87,88,94
p88,1,9,93,94,103
p96,1,7,102,103,110
p5,2,2,108,110,112
p9,2,4,110,112,116
p24,2,7,114,116,123
p38,2,5,121,123,128
p39,2,9,126,128,137
p49,2,4,135,137,141
p90,2,4,139,141,145
p10,3,0,142,145,145
p19,3,6,142,145,151
p22,3,0,148,151,151
p41,3,2,148,151,153
p51,3,0,150,153,153
p56,3,1,150,153,154
p62,3,2,151,154,156
p84,3,2,153,156,158
p85,3,4,155,158,162
p91,3,8,159,162,170
p99,3,10,167,170,180
p8,4,7,176,180,187
p32,4,2,183,187,189
p42,4,4,185,189,193
p45,4,4,189,193,197
p60,4,7,193,197,204
p69,4,10,200,204,214
p70,4,4,210,214,218
p72,4,6,214,218,224
p76,4,2,220,224,226
p78,4,9,222,226,235
p1,5,9,230,235,244
p13,5,5,239,244,249
p16,5,9,244,249,258
p40,5,8,253,258,266
p53,5,7,261,266,273
p57,5,8,268,273,281
p66,5,3,276,281,284
p75,5,1,279,284,285
p87,5,9,280,285,294
p89,5,8,289,294,302
p93,5,2,297,302,304
p95,5,5,299,304,309
p98,5,4,304,309,313
p11,6,9,307,313,322
p33,6,3,316,322,325
p43,6,4,319,325,329
p48,6,10,323,329,339
p67,6,2,333,339,341
p2,7,4,334,341,345
p7,7,7,338,345,352
p21,7,7,345,352,359
p37,7,1,352,359,360
p63,7,9,353,360,369
p68,7,7,362,369,376
p3,8,2,368,376,378
p4,8,2,370,378,380
p18,8,0,372,380,380
p26,8,10,372,380,390
p55,8,3,382,390,393
p58,8,10,385,393,403
p59,8,7,395,403,410
p71,8,5,402,410,415
p20,9,0,406,415,415
p25,9,3,406,415,418
p28,9,8,409,418,426
p44,9,10,417,426,436
p47,9,1,427,436,437
p50,9,8,428,437,445
p92,9,2,436,445,447
p97,9,10,438,447,457
p12,10,7,447,457,464
p17,10,9,454,464,473
p30,10,2,463,473,475
p61,10,8,465,475,483
p65,10,0,473,483,483
p73,10,2,473,483,485
p74,10,9,475,485,494
p81,10,9,484,494,503
p83,10,6,493,503,509
p94,10,5,499,509,514
