Avg WT,Max WT,Avg TAT,Max TAT
"136,1",452,"140,82",462
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p8,0,6,141,141,135
p13,0,7,178,178,171
p15,0,7,185,185,178
p26,0,2,2,2,0
p63,0,9,311,311,302
p66,0,3,45,45,42
p82,0,6,147,147,141
p83,0,2,8,8,6
p88,0,3,48,48,45
p89,0,10,402,402,392
p2,1,10,412,411,401
p3,1,5,110,109,104
p25,1,8,214,213,205
p44,1,9,320,319,310
p68,1,8,222,221,213
p6,2,8,230,228,220
p9,2,1,3,1,0
p17,2,2,18,16,14
p45,2,3,51,49,46
p48,2,10,422,420,410
p72,2,2,20,18,16
p74,2,2,22,20,18
p75,2,2,24,22,20
p78,2,8,238,236,228
p96,2,2,26,24,22
p98,2,7,192,190,183
p10,3,1,4,1,0
p16,3,5,115,112,107
p24,3,8,246,243,235
p38,3,0,3,0,0
p50,3,2,28,25,23
p56,3,9,329,326,317
p80,3,10,432,429,419
p90,3,1,5,2,1
p21,4,0,4,0,0
p27,4,8,254,250,242
p52,4,9,338,334,325
p53,4,9,347,343,334
p58,4,0,4,0,0
p79,4,10,442,438,428
p29,5,8,262,257,249
p30,5,9,356,351,342
p35,5,8,270,265,257
p36,5,4,73,68,64
p55,5,4,77,72,68
p59,5,3,54,49,46
p60,5,2,30,25,23
p62,5,6,153,148,142
p65,5,1,6,1,0
p87,5,4,81,76,72
p97,5,7,199,194,187
p94,6,6,159,153,147
p99,6,8,278,272,264
p1,7,4,85,78,74
p18,7,5,120,113,108
p19,7,5,125,118,113
p31,7,3,57,50,47
p33,7,1,9,2,1
p40,7,4,89,82,78
p54,7,9,365,358,349
p57,7,1,10,3,2
p70,7,4,93,86,82
p91,7,0,8,1,1
p95,7,1,11,4,3
p7,8,3,60,52,49
p20,8,3,63,55,52
p23,8,2,32,24,22
p32,8,9,374,366,357
p34,8,0,8,0,0
p42,8,4,97,89,85
p46,8,8,286,278,270
p47,8,2,34,26,24
p61,8,1,12,4,3
p64,8,2,36,28,26
p84,8,7,206,198,191
p85,8,5,130,122,117
p86,8,0,8,0,0
p0,9,2,38,29,27
p5,9,0,9,0,0
p22,9,4,101,92,88
p28,9,10,452,443,433
p37,9,8,294,285,277
p39,9,4,105,96,92
p41,9,1,13,4,3
p43,9,6,165,156,150
p71,9,3,66,57,54
p73,9,6,171,162,156
p92,9,10,462,453,443
p4,10,5,135,125,120
p11,10,2,40,30,28
p12,10,8,302,292,284
p14,10,9,383,373,364
p49,10,0,10,0,0
p51,10,1,14,4,3
p67,10,2,42,32,30
p69,10,9,392,382,373
p76,10,10,472,462,452
p77,10,1,15,5,4
p81,10,3,69,59,56
p93,10,1,16,6,5
