Avg WT,Max WT,Avg TAT,Max TAT
"237,33",460,"232,19",450
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,2,0,0,2
p5,0,2,2,2,4
p24,0,2,4,4,6
p41,0,5,6,6,11
p51,0,3,11,11,14
p76,0,8,14,14,22
p96,0,9,22,22,31
p8,1,4,30,31,35
p20,1,8,34,35,43
p40,1,5,42,43,48
p48,1,9,47,48,57
p57,1,0,56,57,57
p74,1,3,56,57,60
p83,1,6,59,60,66
p86,1,9,65,66,75
p11,2,0,73,75,75
p22,2,10,73,75,85
p38,2,0,83,85,85
p44,2,6,83,85,91
p63,2,8,89,91,99
p70,2,3,97,99,102
p82,2,9,100,102,111
p93,2,8,109,111,119
p13,3,2,116,119,121
p16,3,7,118,121,128
p26,3,1,125,128,129
p35,3,0,126,129,129
p45,3,8,126,129,137
p59,3,4,134,137,141
p64,3,4,138,141,145
p95,3,8,142,145,153
p25,4,8,149,153,161
p29,4,4,157,161,165
p31,4,4,161,165,169
p39,4,0,165,169,169
p42,4,1,165,169,170
p60,4,5,166,170,175
p78,4,1,171,175,176
p81,4,4,172,176,180
p92,4,10,176,180,190
p2,5,7,185,190,197
p34,5,9,192,197,206
p54,5,5,201,206,211
p62,5,9,206,211,220
p69,5,6,215,220,226
p72,5,10,221,226,236
p77,5,0,231,236,236
p80,5,3,231,236,239
p89,5,7,234,239,246
p91,5,4,241,246,250
p7,6,1,244,250,251
p10,6,4,245,251,255
p14,6,1,249,255,256
p21,6,8,250,256,264
p23,6,6,258,264,270
p28,6,5,264,270,275
p43,6,4,269,275,279
p46,6,6,273,279,285
p53,6,5,279,285,290
p58,6,1,284,290,291
p68,6,0,285,291,291
p87,6,10,285,291,301
p88,6,0,295,301,301
p99,6,4,295,301,305
p0,7,7,298,305,312
p4,7,9,305,312,321
p15,7,5,314,321,326
p17,7,4,319,326,330
p27,7,2,323,330,332
p33,7,10,325,332,342
p49,7,2,335,342,344
p56,7,6,337,344,350
p61,7,1,343,350,351
p79,7,6,344,351,357
p85,7,8,350,357,365
p94,7,5,358,365,370
p97,7,1,363,370,371
p98,7,0,364,371,371
p12,8,2,363,371,373
p19,8,6,365,373,379
p32,8,4,371,379,383
p50,8,4,375,383,387
p73,8,6,379,387,393
p75,8,8,385,393,401
p84,8,9,393,401,410
p6,9,4,401,410,414
p9,9,0,405,414,414
p37,9,0,405,414,414
p47,9,3,405,414,417
p52,9,0,408,417,417
p55,9,3,408,417,420
p65,9,9,411,420,429
p67,9,5,420,429,434
p1,10,2,424,434,436
p18,10,6,426,436,442
p30,10,2,432,442,444
p36,10,8,434,444,452
p66,10,3,442,452,455
p71,10,5,445,455,460
p90,10,4,450,460,464
