Avg WT,Max WT,Avg TAT,Max TAT
"112,57",403,"116,8",413
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p19,0,7,174,174,167
p23,0,2,2,2,0
p24,0,8,238,238,230
p27,0,6,155,155,149
p50,0,0,0,0,0
p52,0,5,109,109,104
p77,0,2,15,15,13
p91,0,3,38,38,35
p95,0,4,72,72,68
p96,0,0,0,0,0
p5,1,4,76,75,71
p8,1,3,41,40,37
p20,1,1,3,2,1
p25,1,4,80,79,75
p28,1,0,2,1,1
p40,1,8,246,245,237
p48,1,5,114,113,108
p51,1,7,181,180,173
p55,1,9,279,278,269
p61,1,5,119,118,113
p99,1,1,4,3,2
p0,2,3,44,42,39
p13,2,1,5,3,2
p18,2,5,124,122,117
p22,2,2,17,15,13
p33,2,1,6,4,3
p38,2,1,7,5,4
p70,2,7,188,186,179
p72,2,9,288,286,277
p93,2,7,195,193,186
p37,3,4,84,81,77
p39,3,10,343,340,330
p42,3,8,254,251,243
p47,3,4,88,85,81
p57,3,2,19,16,14
p63,3,10,353,350,340
p69,3,8,262,259,251
p74,3,4,92,89,85
p76,3,5,129,126,121
p88,3,3,47,44,41
p14,4,0,4,0,0
p17,4,5,134,130,125
p30,4,2,21,17,15
p36,4,0,4,0,0
p45,4,0,4,0,0
p53,4,7,202,198,191
p58,4,3,50,46,43
p65,4,0,4,0,0
p66,4,2,23,19,17
p71,4,0,4,0,0
p73,4,1,8,4,3
p86,4,10,363,359,349
p87,4,2,25,21,19
p90,4,10,373,369,359
p21,5,10,383,378,368
p29,5,5,139,134,129
p44,5,2,27,22,20
p83,5,1,9,4,3
p97,5,4,96,91,87
p1,6,9,297,291,282
p4,6,5,144,138,133
p10,6,7,209,203,196
p16,6,7,216,210,203
p32,6,3,53,47,44
p34,6,2,29,23,21
p59,6,6,161,155,149
p7,7,9,306,299,290
p11,7,0,7,0,0
p31,7,3,56,49,46
p41,7,8,270,263,255
p54,7,10,393,386,376
p56,7,7,223,216,209
p62,7,1,10,3,2
p64,7,6,167,160,154
p75,7,2,31,24,22
p79,7,2,33,26,24
p82,7,1,11,4,3
p98,7,3,59,52,49
p2,8,10,403,395,385
p26,8,9,315,307,298
p60,8,3,62,54,51
p78,8,9,324,316,307
p85,8,0,8,0,0
p92,8,9,333,325,316
p6,9,7,230,221,214
p15,9,0,9,0,0
p35,9,5,149,140,135
p46,9,3,65,56,53
p49,9,0,9,0,0
p67,9,3,68,59,56
p68,9,0,9,0,0
p80,9,1,12,3,2
p94,9,10,413,404,394
p3,10,1,13,3,2
p9,10,4,100,90,86
p12,10,0,10,0,0
p43,10,0,10,0,0
p81,10,2,35,25,23
p84,10,10,423,413,403
p89,10,4,104,94,90
