Avg WT,Max WT,Avg TAT,Max TAT
"166,17",504,"171,41",514
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,3,27,27,24
p18,0,7,208,208,201
p34,0,7,215,215,208
p42,0,9,344,344,335
p48,0,9,353,353,344
p50,0,7,222,222,215
p65,0,2,2,2,0
p91,0,10,444,444,434
p96,0,5,90,90,85
p20,1,8,279,278,270
p23,1,9,362,361,352
p24,1,0,2,1,1
p28,1,10,454,453,443
p78,1,3,30,29,26
p93,1,5,95,94,89
p3,2,7,229,227,220
p12,2,10,464,462,452
p21,2,8,287,285,277
p22,2,9,371,369,360
p43,2,4,49,47,43
p55,2,6,141,139,133
p68,2,9,380,378,369
p81,2,1,3,1,0
p83,2,9,389,387,378
p85,2,8,295,293,285
p8,3,1,4,1,0
p41,3,2,14,11,9
p44,3,9,398,395,386
p54,3,1,5,2,1
p58,3,3,33,30,27
p59,3,1,6,3,2
p69,3,3,36,33,30
p80,3,5,100,97,92
p87,3,8,303,300,292
p92,3,9,407,404,395
p2,4,2,16,12,10
p5,4,7,236,232,225
p6,4,1,7,3,2
p9,4,0,4,0,0
p14,4,8,311,307,299
p31,4,10,474,470,460
p39,4,5,105,101,96
p49,4,0,4,0,0
p74,4,1,8,4,3
p82,4,4,53,49,45
p94,4,6,147,143,137
p37,5,6,153,148,142
p51,5,3,39,34,31
p52,5,0,5,0,0
p53,5,0,5,0,0
p57,5,10,484,479,469
p63,5,6,159,154,148
p64,5,8,319,314,306
p72,5,9,416,411,402
p75,5,2,18,13,11
p89,5,6,165,160,154
p26,6,4,57,51,47
p27,6,4,61,55,51
p38,6,4,65,59,55
p67,6,2,20,14,12
p70,6,6,171,165,159
p88,6,6,177,171,165
p1,7,3,42,35,32
p13,7,10,494,487,477
p16,7,7,243,236,229
p17,7,5,110,103,98
p19,7,4,69,62,58
p29,7,6,183,176,170
p32,7,10,504,497,487
p45,7,8,327,320,312
p56,7,5,115,108,103
p62,7,7,250,243,236
p73,7,2,22,15,13
p77,7,1,9,2,1
p30,8,1,10,2,1
p33,8,2,24,16,14
p40,8,1,11,3,2
p46,8,4,73,65,61
p66,8,5,120,112,107
p76,8,4,77,69,65
p79,8,6,189,181,175
p95,8,5,125,117,112
p4,9,9,425,416,407
p10,9,7,257,248,241
p11,9,4,81,72,68
p25,9,6,195,186,180
p36,9,4,85,76,72
p47,9,9,434,425,416
p60,9,3,45,36,33
p84,9,5,130,121,116
p86,9,5,135,126,121
p97,9,1,12,3,2
p0,10,10,514,504,494
p15,10,0,10,0,0
p35,10,7,264,254,247
p61,10,6,201,191,185
p71,10,7,271,261,254
p90,10,10,524,514,504
p98,10,0,10,0,0
p99,10,8,335,325,317
