Avg WT,Max WT,Avg TAT,Max TAT
"144,12",464,"148,96",474
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,7,192,192,185
p6,0,9,349,349,340
p13,0,10,404,404,394
p18,0,7,199,199,192
p28,0,7,206,206,199
p37,0,7,213,213,206
p45,0,5,79,79,74
p46,0,3,4,4,1
p54,0,4,46,46,42
p59,0,3,36,36,33
p64,0,10,414,414,404
p84,0,8,284,284,276
p94,0,1,1,1,0
p8,1,8,292,291,283
p23,1,8,300,299,291
p25,1,6,125,124,118
p50,1,10,424,423,413
p72,1,9,358,357,348
p77,1,10,434,433,423
p97,1,4,50,49,45
p2,2,8,308,306,298
p15,2,0,4,2,2
p27,2,5,84,82,77
p32,2,2,21,19,17
p49,2,7,220,218,211
p70,2,5,89,87,82
p74,2,6,131,129,123
p75,2,0,4,2,2
p85,2,6,137,135,129
p7,3,7,227,224,217
p17,3,1,5,2,1
p20,3,3,39,36,33
p21,3,6,143,140,134
p51,3,2,23,20,18
p56,3,6,149,146,140
p58,3,2,25,22,20
p81,3,5,94,91,86
p26,4,1,6,2,1
p57,4,7,234,230,223
p63,4,1,7,3,2
p87,4,10,444,440,430
p91,4,1,8,4,3
p93,4,5,99,95,90
p96,4,10,454,450,440
p9,5,0,5,0,0
p12,5,4,54,49,45
p24,5,1,9,4,3
p33,5,1,10,5,4
p43,5,8,316,311,303
p47,5,2,27,22,20
p53,5,10,464,459,449
p66,5,0,5,0,0
p67,5,9,367,362,353
p82,5,7,241,236,229
p4,6,9,376,370,361
p14,6,10,474,468,458
p16,6,6,155,149,143
p31,6,4,58,52,48
p40,6,2,29,23,21
p60,6,2,31,25,23
p68,6,1,11,5,4
p71,6,7,248,242,235
p88,6,8,324,318,310
p95,6,2,33,27,25
p3,7,6,161,154,148
p11,7,7,255,248,241
p30,7,6,167,160,154
p34,7,9,385,378,369
p38,7,7,262,255,248
p41,7,6,173,166,160
p52,7,1,12,5,4
p65,7,1,13,6,5
p78,7,5,104,97,92
p90,7,1,14,7,6
p92,7,0,7,0,0
p5,8,0,8,0,0
p69,8,4,62,54,50
p80,8,5,109,101,96
p89,8,0,8,0,0
p98,8,5,114,106,101
p10,9,4,66,57,53
p19,9,0,9,0,0
p22,9,9,394,385,376
p39,9,0,9,0,0
p48,9,3,42,33,30
p61,9,8,332,323,315
p62,9,7,269,260,253
p73,9,1,15,6,5
p76,9,1,16,7,6
p83,9,1,17,8,7
p86,9,5,119,110,105
p0,10,6,179,169,163
p29,10,8,340,330,322
p35,10,10,484,474,464
p36,10,1,18,8,7
p42,10,6,185,175,169
p44,10,7,276,266,259
p55,10,4,70,60,56
p79,10,4,74,64,60
p99,10,1,19,9,8
