Avg WT,Max WT,Avg TAT,Max TAT
"248,67",493,"244,52",483
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,2,0,0,2
p4,0,3,2,2,5
p11,0,0,5,5,5
p16,0,7,5,5,12
p28,0,8,12,12,20
p36,0,6,20,20,26
p40,0,10,26,26,36
p47,0,7,36,36,43
p48,0,7,43,43,50
p68,0,7,50,50,57
p82,0,9,57,57,66
p89,0,0,66,66,66
p91,0,6,66,66,72
p94,0,1,72,72,73
p7,1,2,72,73,75
p8,1,1,74,75,76
p17,1,1,75,76,77
p22,1,9,76,77,86
p29,1,8,85,86,94
p32,1,5,93,94,99
p35,1,2,98,99,101
p38,1,8,100,101,109
p49,1,8,108,109,117
p61,1,9,116,117,126
p63,1,4,125,126,130
p67,1,0,129,130,130
p69,1,3,129,130,133
p74,1,10,132,133,143
p77,1,3,142,143,146
p84,1,1,145,146,147
p14,2,3,145,147,150
p25,2,3,148,150,153
p45,2,7,151,153,160
p54,2,3,158,160,163
p58,2,5,161,163,168
p59,2,5,166,168,173
p60,2,3,171,173,176
p66,2,7,174,176,183
p72,2,10,181,183,193
p80,2,6,191,193,199
p81,2,5,197,199,204
p92,2,10,202,204,214
p33,3,1,211,214,215
p56,3,2,212,215,217
p86,3,4,214,217,221
p90,3,8,218,221,229
p95,3,7,226,229,236
p27,4,7,232,236,243
p31,4,2,239,243,245
p50,4,8,241,245,253
p55,4,8,249,253,261
p98,4,1,257,261,262
p6,5,10,257,262,272
p12,5,2,267,272,274
p13,5,7,269,274,281
p15,5,8,276,281,289
p19,5,4,284,289,293
p53,5,9,288,293,302
p57,5,5,297,302,307
p83,5,8,302,307,315
p93,5,8,310,315,323
p2,6,9,317,323,332
p37,6,1,326,332,333
p42,6,10,327,333,343
p46,6,7,337,343,350
p52,6,2,344,350,352
p62,6,0,346,352,352
p64,6,0,346,352,352
p65,6,1,346,352,353
p73,6,8,347,353,361
p76,6,1,355,361,362
p18,7,0,355,362,362
p20,7,1,355,362,363
p26,7,4,356,363,367
p30,7,8,360,367,375
p41,7,3,368,375,378
p43,7,1,371,378,379
p44,7,7,372,379,386
p70,7,5,379,386,391
p78,7,3,384,391,394
p79,7,8,387,394,402
p99,7,5,395,402,407
p3,8,2,399,407,409
p10,8,7,401,409,416
p23,8,6,408,416,422
p24,8,2,414,422,424
p34,8,2,416,424,426
p51,8,9,418,426,435
p75,8,6,427,435,441
p85,8,3,433,441,444
p96,8,9,436,444,453
p21,9,5,444,453,458
p39,9,0,449,458,458
p71,9,9,449,458,467
p97,9,6,458,467,473
p1,10,6,463,473,479
p5,10,9,469,479,488
p9,10,3,478,488,491
p87,10,2,481,491,493
p88,10,2,483,493,495
