Avg WT,Max WT,Avg TAT,Max TAT
"159,19",480,"164,13",490
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p5,0,6,180,180,174
p10,0,9,356,356,347
p12,0,3,30,30,27
p13,0,2,7,7,5
p19,0,10,474,474,464
p21,0,7,235,235,228
p50,0,0,0,0,0
p65,0,1,1,1,0
p77,0,9,365,365,356
p80,0,4,64,64,60
p83,0,7,242,242,235
p84,0,5,109,109,104
p3,1,1,2,1,0
p22,1,9,374,373,364
p24,1,2,13,12,10
p27,1,5,114,113,108
p29,1,1,3,2,1
p49,1,0,1,0,0
p53,1,3,33,32,29
p55,1,7,249,248,241
p88,1,6,186,185,179
p93,1,2,15,14,12
p2,2,5,119,117,112
p23,2,6,192,190,184
p30,2,8,299,297,289
p32,2,9,383,381,372
p44,2,10,484,482,472
p46,2,5,124,122,117
p51,2,7,256,254,247
p92,2,1,4,2,1
p0,3,6,198,195,189
p14,3,0,3,0,0
p26,3,2,17,14,12
p37,3,3,36,33,30
p39,3,7,263,260,253
p62,3,1,5,2,1
p79,3,8,307,304,296
p94,3,9,392,389,380
p40,4,7,270,266,259
p41,4,2,19,15,13
p48,4,5,129,125,120
p68,4,10,494,490,480
p69,4,4,68,64,60
p70,4,4,72,68,64
p85,4,7,277,273,266
p86,4,3,39,35,32
p4,5,2,21,16,14
p8,5,2,23,18,16
p18,5,6,204,199,193
p28,5,5,134,129,124
p38,5,3,42,37,34
p56,5,5,139,134,129
p57,5,4,76,71,67
p58,5,9,401,396,387
p73,5,0,5,0,0
p78,5,3,45,40,37
p87,5,8,315,310,302
p25,6,4,80,74,70
p33,6,8,323,317,309
p36,6,5,144,138,133
p43,6,3,48,42,39
p47,6,3,51,45,42
p60,6,9,410,404,395
p64,6,9,419,413,404
p67,6,5,149,143,138
p74,6,6,210,204,198
p75,6,5,154,148,143
p95,6,9,428,422,413
p1,7,4,84,77,73
p7,7,8,331,324,316
p15,7,2,25,18,16
p17,7,4,88,81,77
p20,7,1,8,1,0
p45,7,5,159,152,147
p61,7,9,437,430,421
p89,7,1,9,2,1
p96,7,9,446,439,430
p11,8,7,284,276,269
p31,8,3,54,46,43
p35,8,6,216,208,202
p63,8,5,164,156,151
p66,8,6,222,214,208
p82,8,2,27,19,17
p91,8,4,92,84,80
p98,8,0,8,0,0
p99,8,7,291,283,276
p6,9,1,10,1,0
p9,9,1,11,2,1
p16,9,3,57,48,45
p34,9,8,339,330,322
p42,9,5,169,160,155
p52,9,6,228,219,213
p90,9,4,96,87,83
p97,9,9,455,446,437
p54,10,4,100,90,86
p59,10,4,104,94,90
p71,10,3,60,50,47
p72,10,5,174,164,159
p76,10,8,347,337,329
p81,10,9,464,454,445
