Avg WT,Max WT,Avg TAT,Max TAT
"238,59",472,"234,1",462
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p6,0,9,0,0,9
p21,0,1,9,9,10
p26,0,2,10,10,12
p31,0,9,12,12,21
p35,0,8,21,21,29
p39,0,1,29,29,30
p43,0,8,30,30,38
p46,0,10,38,38,48
p52,0,1,48,48,49
p54,0,0,49,49,49
p67,0,1,49,49,50
p71,0,7,50,50,57
p79,0,10,57,57,67
p87,0,8,67,67,75
p99,0,10,75,75,85
p3,1,1,84,85,86
p20,1,4,85,86,90
p40,1,10,89,90,100
p44,1,3,99,100,103
p56,1,0,102,103,103
p85,1,0,102,103,103
p1,2,2,101,103,105
p13,2,4,103,105,109
p15,2,5,107,109,114
p18,2,3,112,114,117
p25,2,9,115,117,126
p30,2,6,124,126,132
p33,2,0,130,132,132
p38,2,7,130,132,139
p49,2,7,137,139,146
p50,2,6,144,146,152
p53,2,1,150,152,153
p76,2,10,151,153,163
p80,2,4,161,163,167
p98,2,2,165,167,169
p12,3,2,166,169,171
p19,3,9,168,171,180
p34,3,5,177,180,185
p47,3,2,182,185,187
p60,3,4,184,187,191
p62,3,7,188,191,198
p72,3,6,195,198,204
p90,3,10,201,204,214
p8,4,4,210,214,218
p10,4,6,214,218,224
p11,4,9,220,224,233
p23,4,3,229,233,236
p28,4,1,232,236,237
p45,4,1,233,237,238
p55,4,5,234,238,243
p66,4,6,239,243,249
p70,4,0,245,249,249
p74,4,3,245,249,252
p82,4,9,248,252,261
p91,4,2,257,261,263
p0,5,1,258,263,264
p9,5,5,259,264,269
p16,5,10,264,269,279
p22,5,4,274,279,283
p27,5,4,278,283,287
p57,5,3,282,287,290
p68,5,1,285,290,291
p32,6,5,285,291,296
p63,6,2,290,296,298
p64,6,2,292,298,300
p65,6,9,294,300,309
p75,6,6,303,309,315
p86,6,9,309,315,324
p5,7,9,317,324,333
p7,7,8,326,333,341
p59,7,6,334,341,347
p81,7,1,340,347,348
p83,7,10,341,348,358
p94,7,5,351,358,363
p4,8,1,355,363,364
p14,8,2,356,364,366
p17,8,9,358,366,375
p51,8,0,367,375,375
p61,8,0,367,375,375
p69,8,10,367,375,385
p88,8,2,377,385,387
p89,8,10,379,387,397
p93,8,2,389,397,399
p97,8,0,391,399,399
p2,9,1,390,399,400
p36,9,0,391,400,400
p48,9,6,391,400,406
p58,9,6,397,406,412
p73,9,5,403,412,417
p78,9,10,408,417,427
p84,9,7,418,427,434
p92,9,9,425,434,443
p95,9,7,434,443,450
p96,9,5,441,450,455
p24,10,4,445,455,459
p29,10,3,449,459,462
p37,10,1,452,462,463
p41,10,8,453,463,471
p42,10,1,461,471,472
p77,10,10,462,472,482
