Avg WT,Max WT,Avg TAT,Max TAT
"156,97",485,"161,97",495
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,6,159,159,153
p11,0,2,2,2,0
p34,0,8,277,277,269
p47,0,9,358,358,349
p64,0,6,165,165,159
p79,0,5,88,88,83
p99,0,5,93,93,88
p12,1,1,3,2,1
p21,1,6,171,170,164
p22,1,2,15,14,12
p27,1,3,32,31,28
p45,1,1,4,3,2
p46,1,9,367,366,357
p53,1,10,440,439,429
p55,1,4,63,62,58
p73,1,10,450,449,439
p74,1,6,177,176,170
p5,2,9,376,374,365
p17,2,5,98,96,91
p20,2,0,2,0,0
p24,2,2,17,15,13
p25,2,8,285,283,275
p28,2,8,293,291,283
p33,2,1,5,3,2
p36,2,0,2,0,0
p44,2,8,301,299,291
p57,2,8,309,307,299
p61,2,10,460,458,448
p65,2,5,103,101,96
p72,2,5,108,106,101
p78,2,9,385,383,374
p82,2,2,19,17,15
p93,2,1,6,4,3
p7,3,7,220,217,210
p13,3,4,67,64,60
p19,3,6,183,180,174
p31,3,10,470,467,457
p40,3,3,35,32,29
p49,3,9,394,391,382
p54,3,8,317,314,306
p68,3,4,71,68,64
p80,3,5,113,110,105
p94,3,10,480,477,467
p15,4,1,7,3,2
p35,4,10,490,486,476
p42,4,0,4,0,0
p62,4,7,227,223,216
p67,4,1,8,4,3
p76,4,1,9,5,4
p81,4,6,189,185,179
p87,4,8,325,321,313
p90,4,8,333,329,321
p92,4,3,38,34,31
p0,5,8,341,336,328
p14,5,6,195,190,184
p16,5,7,234,229,222
p26,5,3,41,36,33
p50,5,1,10,5,4
p88,5,0,5,0,0
p96,5,10,500,495,485
p98,5,9,403,398,389
p29,6,5,118,112,107
p41,6,1,11,5,4
p56,6,5,123,117,112
p69,6,5,128,122,117
p70,6,4,75,69,65
p84,6,6,201,195,189
p10,7,3,44,37,34
p43,7,3,47,40,37
p51,7,3,50,43,40
p58,7,3,53,46,43
p63,7,2,21,14,12
p71,7,2,23,16,14
p77,7,5,133,126,121
p86,7,0,7,0,0
p89,7,5,138,131,126
p97,7,8,349,342,334
p1,8,0,8,0,0
p4,8,5,143,135,130
p30,8,7,241,233,226
p48,8,5,148,140,135
p60,8,7,248,240,233
p75,8,3,56,48,45
p83,8,2,25,17,15
p95,8,1,12,4,3
p2,9,2,27,18,16
p6,9,3,59,50,47
p8,9,2,29,20,18
p9,9,6,207,198,192
p23,9,4,79,70,66
p32,9,9,412,403,394
p37,9,6,213,204,198
p38,9,4,83,74,70
p39,9,9,421,412,403
p52,9,7,255,246,239
p66,9,7,262,253,246
p85,9,5,153,144,139
p91,9,1,13,4,3
p18,10,9,430,420,411
p59,10,7,269,259,252
