Avg WT,Max WT,Avg TAT,Max TAT
"266,13",543,"261,13",533
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,3,0,0,3
p3,0,10,3,3,13
p7,0,6,13,13,19
p14,0,6,19,19,25
p21,0,0,25,25,25
p57,0,5,25,25,30
p67,0,5,30,30,35
p75,0,9,35,35,44
p79,0,10,44,44,54
p85,0,0,54,54,54
p95,0,6,54,54,60
p9,1,9,59,60,69
p30,1,7,68,69,76
p54,1,7,75,76,83
p82,1,0,82,83,83
p83,1,2,82,83,85
p90,1,2,84,85,87
p46,2,4,85,87,91
p69,2,5,89,91,96
p71,2,7,94,96,103
p72,2,8,101,103,111
p74,2,5,109,111,116
p88,2,5,114,116,121
p96,2,9,119,121,130
p97,2,9,128,130,139
p99,2,3,137,139,142
p19,3,6,139,142,148
p24,3,5,145,148,153
p28,3,8,150,153,161
p33,3,5,158,161,166
p41,3,7,163,166,173
p60,3,4,170,173,177
p86,3,2,174,177,179
p98,3,1,176,179,180
p1,4,10,176,180,190
p5,4,7,186,190,197
p36,4,10,193,197,207
p49,4,8,203,207,215
p64,4,4,211,215,219
p65,4,2,215,219,221
p66,4,1,217,221,222
p73,4,3,218,222,225
p81,4,4,221,225,229
p91,4,0,225,229,229
p92,4,6,225,229,235
p6,5,5,230,235,240
p8,5,9,235,240,249
p12,5,8,244,249,257
p20,5,4,252,257,261
p39,5,5,256,261,266
p45,5,7,261,266,273
p47,5,9,268,273,282
p55,5,7,277,282,289
p56,5,9,284,289,298
p63,5,1,293,298,299
p70,5,1,294,299,300
p80,5,3,295,300,303
p11,6,5,297,303,308
p13,6,5,302,308,313
p15,6,7,307,313,320
p16,6,6,314,320,326
p17,6,6,320,326,332
p34,6,10,326,332,342
p48,6,5,336,342,347
p59,6,4,341,347,351
p77,6,6,345,351,357
p4,7,0,350,357,357
p26,7,4,350,357,361
p38,7,6,354,361,367
p50,7,4,360,367,371
p52,7,10,364,371,381
p62,7,3,374,381,384
p78,7,4,377,384,388
p89,7,5,381,388,393
p94,7,4,386,393,397
p10,8,6,389,397,403
p37,8,5,395,403,408
p40,8,9,400,408,417
p53,8,3,409,417,420
p84,8,10,412,420,430
p87,8,0,422,430,430
p2,9,4,421,430,434
p18,9,3,425,434,437
p27,9,10,428,437,447
p31,9,5,438,447,452
p32,9,0,443,452,452
p51,9,5,443,452,457
p93,9,9,448,457,466
p22,10,8,456,466,474
p23,10,9,464,474,483
p25,10,10,473,483,493
p29,10,7,483,493,500
p35,10,8,490,500,508
p42,10,1,498,508,509
p43,10,10,499,509,519
p44,10,9,509,519,528
p58,10,3,518,528,531
p61,10,9,521,531,540
p68,10,3,530,540,543
p76,10,10,533,543,553
