Avg WT,Max WT,Avg TAT,Max TAT
"251,95",509,"246,99",499
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p2,0,0,0,0,0
p13,0,9,0,0,9
p18,0,9,9,9,18
p19,0,9,18,18,27
p20,0,5,27,27,32
p52,0,10,32,32,42
p65,0,6,42,42,48
p74,0,6,48,48,54
p76,0,4,54,54,58
p77,0,2,58,58,60
p83,0,6,60,60,66
p84,0,5,66,66,71
p95,0,9,71,71,80
p0,1,4,79,80,84
p5,1,3,83,84,87
p7,1,1,86,87,88
p33,1,0,87,88,88
p38,1,3,87,88,91
p41,1,0,90,91,91
p58,1,7,90,91,98
p59,1,4,97,98,102
p69,1,6,101,102,108
p79,1,9,107,108,117
p44,2,3,115,117,120
p81,2,8,118,120,128
p91,2,5,126,128,133
p8,3,1,130,133,134
p24,3,7,131,134,141
p39,3,2,138,141,143
p45,3,9,140,143,152
p47,3,7,149,152,159
p90,3,0,156,159,159
p3,4,0,155,159,159
p10,4,5,155,159,164
p17,4,10,160,164,174
p27,4,10,170,174,184
p40,4,7,180,184,191
p50,4,3,187,191,194
p51,4,8,190,194,202
p53,4,9,198,202,211
p64,4,1,207,211,212
p67,4,6,208,212,218
p78,4,0,214,218,218
p82,4,6,214,218,224
p87,4,5,220,224,229
p88,4,5,225,229,234
p23,5,1,229,234,235
p32,5,9,230,235,244
p46,5,10,239,244,254
p49,5,3,249,254,257
p89,5,0,252,257,257
p4,6,0,251,257,257
p6,6,2,251,257,259
p11,6,6,253,259,265
p26,6,1,259,265,266
p29,6,6,260,266,272
p55,6,5,266,272,277
p56,6,3,271,277,280
p68,6,2,274,280,282
p70,6,7,276,282,289
p72,6,5,283,289,294
p73,6,10,288,294,304
p75,6,7,298,304,311
p92,6,10,305,311,321
p99,6,6,315,321,327
p12,7,8,320,327,335
p21,7,2,328,335,337
p42,7,7,330,337,344
p43,7,9,337,344,353
p57,7,0,346,353,353
p80,7,7,346,353,360
p93,7,3,353,360,363
p94,7,6,356,363,369
p98,7,3,362,369,372
p9,8,5,364,372,377
p16,8,10,369,377,387
p22,8,9,379,387,396
p31,8,0,388,396,396
p34,8,6,388,396,402
p35,8,3,394,402,405
p37,8,8,397,405,413
p48,8,6,405,413,419
p61,8,9,411,419,428
p97,8,8,420,428,436
p1,9,4,427,436,440
p15,9,5,431,440,445
p25,9,6,436,445,451
p54,9,3,442,451,454
p60,9,8,445,454,462
p71,9,1,453,462,463
p14,10,9,453,463,472
p28,10,8,462,472,480
p30,10,0,470,480,480
p36,10,1,470,480,481
p62,10,1,471,481,482
p63,10,2,472,482,484
p66,10,9,474,484,493
p85,10,8,483,493,501
p86,10,8,491,501,509
p96,10,9,499,509,518
