Avg WT,Max WT,Avg TAT,Max TAT
"167,57",507,"172,82",517
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p6,0,6,143,143,137
p10,0,5,97,97,92
p14,0,4,80,80,76
p29,0,2,3,3,1
p36,0,1,1,1,0
p40,0,8,236,236,228
p51,0,5,102,102,97
p61,0,3,34,34,31
p81,0,2,11,11,9
p84,0,8,244,244,236
p98,0,8,252,252,244
p4,1,5,107,106,101
p27,1,7,186,185,178
p79,1,2,15,14,12
p99,1,3,37,36,33
p37,2,1,4,2,1
p42,2,1,5,3,2
p45,2,4,84,82,78
p46,2,10,445,443,433
p52,2,1,6,4,3
p57,2,8,260,258,250
p60,2,9,381,379,370
p65,2,3,40,38,35
p77,2,3,43,41,38
p88,2,0,3,1,1
p93,2,10,455,453,443
p8,3,8,268,265,257
p12,3,9,390,387,378
p32,3,3,46,43,40
p35,3,2,17,14,12
p50,3,8,276,273,265
p70,3,0,3,0,0
p75,3,3,49,46,43
p95,3,9,399,396,387
p11,4,5,112,108,103
p24,4,3,52,48,45
p30,4,10,465,461,451
p34,4,7,193,189,182
p44,4,2,19,15,13
p49,4,8,284,280,272
p72,4,10,475,471,461
p90,4,8,292,288,280
p3,5,7,200,195,188
p15,5,3,55,50,47
p16,5,1,7,2,1
p19,5,2,21,16,14
p53,5,3,58,53,50
p62,5,2,23,18,16
p69,5,8,300,295,287
p71,5,10,485,480,470
p80,5,7,207,202,195
p89,5,3,61,56,53
p5,6,3,64,58,55
p9,6,5,117,111,106
p21,6,3,67,61,58
p22,6,8,308,302,294
p26,6,5,122,116,111
p28,6,4,88,82,78
p55,6,6,149,143,137
p56,6,8,316,310,302
p74,6,9,408,402,393
p91,6,2,25,19,17
p25,7,10,495,488,478
p48,7,1,8,1,0
p64,7,0,7,0,0
p67,7,3,70,63,60
p78,7,9,417,410,401
p83,7,0,7,0,0
p92,7,5,127,120,115
p0,8,10,505,497,487
p2,8,10,515,507,497
p7,8,2,27,19,17
p17,8,6,155,147,141
p31,8,6,161,153,147
p54,8,6,167,159,153
p66,8,8,324,316,308
p68,8,3,73,65,62
p73,8,6,173,165,159
p76,8,1,9,1,0
p87,8,7,214,206,199
p94,8,8,332,324,316
p96,8,10,525,517,507
p97,8,7,221,213,206
p1,9,8,340,331,323
p13,9,5,132,123,118
p23,9,8,348,339,331
p38,9,4,92,83,79
p39,9,6,179,170,164
p47,9,9,426,417,408
p82,9,2,29,20,18
p86,9,5,137,128,123
p18,10,8,356,346,338
p20,10,8,364,354,346
p33,10,7,228,218,211
p41,10,1,12,2,1
p43,10,9,435,425,416
p58,10,2,31,21,19
p59,10,3,76,66,63
p63,10,8,372,362,354
p85,10,1,13,3,2
