Avg WT,Max WT,Avg TAT,Max TAT
"257,48",490,"252,53",480
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,8,0,0,8
p8,0,10,8,8,18
p23,0,5,18,18,23
p30,0,9,23,23,32
p50,0,2,32,32,34
p57,0,3,34,34,37
p58,0,6,37,37,43
p67,0,0,43,43,43
p77,0,6,43,43,49
p94,0,8,49,49,57
p14,1,10,56,57,67
p18,1,9,66,67,76
p34,1,0,75,76,76
p38,1,9,75,76,85
p39,1,3,84,85,88
p70,1,5,87,88,93
p71,1,3,92,93,96
p78,1,8,95,96,104
p16,2,9,102,104,113
p60,2,5,111,113,118
p65,2,0,116,118,118
p66,2,4,116,118,122
p84,2,1,120,122,123
p99,2,9,121,123,132
p12,3,2,129,132,134
p35,3,7,131,134,141
p37,3,4,138,141,145
p44,3,10,142,145,155
p51,3,10,152,155,165
p53,3,3,162,165,168
p59,3,10,165,168,178
p61,3,5,175,178,183
p62,3,6,180,183,189
p69,3,8,186,189,197
p75,3,3,194,197,200
p87,3,9,197,200,209
p91,3,6,206,209,215
p92,3,3,212,215,218
p4,4,1,214,218,219
p17,4,8,215,219,227
p20,4,3,223,227,230
p31,4,6,226,230,236
p47,4,9,232,236,245
p73,4,5,241,245,250
p5,5,3,245,250,253
p13,5,3,248,253,256
p19,5,3,251,256,259
p32,5,1,254,259,260
p33,5,7,255,260,267
p36,5,1,262,267,268
p43,5,0,263,268,268
p45,5,5,263,268,273
p48,5,8,268,273,281
p52,5,6,276,281,287
p63,5,1,282,287,288
p72,5,3,283,288,291
p79,5,2,286,291,293
p96,5,0,288,293,293
p2,6,6,287,293,299
p3,6,0,293,299,299
p7,6,2,293,299,301
p15,6,1,295,301,302
p56,6,0,296,302,302
p68,6,3,296,302,305
p0,7,8,298,305,313
p9,7,10,306,313,323
p21,7,6,316,323,329
p24,7,7,322,329,336
p25,7,0,329,336,336
p46,7,10,329,336,346
p49,7,10,339,346,356
p81,7,8,349,356,364
p86,7,7,357,364,371
p98,7,5,364,371,376
p40,8,4,368,376,380
p42,8,2,372,380,382
p76,8,6,374,382,388
p82,8,8,380,388,396
p83,8,4,388,396,400
p85,8,0,392,400,400
p88,8,8,392,400,408
p90,8,7,400,408,415
p95,8,9,407,415,424
p6,9,2,415,424,426
p10,9,5,417,426,431
p22,9,7,422,431,438
p27,9,2,429,438,440
p28,9,7,431,440,447
p41,9,10,438,447,457
p54,9,7,448,457,464
p89,9,1,455,464,465
p97,9,9,456,465,474
p11,10,2,464,474,476
p26,10,0,466,476,476
p29,10,2,466,476,478
p55,10,0,468,478,478
p64,10,1,468,478,479
p74,10,3,469,479,482
p80,10,8,472,482,490
p93,10,3,480,490,493
