Avg WT,Max WT,Avg TAT,Max TAT
"140,02",455,"144,77",465
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p9,0,10,415,415,405
p18,0,2,2,2,0
p32,0,2,5,5,3
p40,0,4,61,61,57
p64,0,8,236,236,228
p77,0,9,333,333,324
p82,0,3,33,33,30
p89,0,8,244,244,236
p90,0,2,7,7,5
p95,0,10,425,425,415
p99,0,10,435,435,425
p10,1,2,11,10,8
p13,1,6,152,151,145
p14,1,0,2,1,1
p19,1,0,2,1,1
p20,1,1,3,2,1
p29,1,10,445,444,434
p38,1,9,342,341,332
p86,1,10,455,454,444
p97,1,3,36,35,32
p4,2,6,158,156,150
p21,2,5,86,84,79
p27,2,5,91,89,84
p33,2,0,2,0,0
p39,2,7,207,205,198
p51,2,6,164,162,156
p54,2,7,214,212,205
p57,2,4,65,63,59
p69,2,6,170,168,162
p70,2,2,14,12,10
p73,2,9,351,349,340
p81,2,9,360,358,349
p91,2,0,2,0,0
p94,2,8,252,250,242
p0,3,5,96,93,88
p2,3,7,221,218,211
p6,3,3,39,36,33
p8,3,8,260,257,249
p11,3,8,268,265,257
p43,3,5,101,98,93
p55,3,2,16,13,11
p66,3,5,106,103,98
p68,3,2,18,15,13
p71,3,8,276,273,265
p74,3,3,42,39,36
p85,3,5,111,108,103
p3,4,4,69,65,61
p5,4,8,284,280,272
p15,4,2,20,16,14
p25,4,8,292,288,280
p26,4,3,45,41,38
p30,4,2,22,18,16
p37,4,3,48,44,41
p49,4,6,176,172,166
p72,4,0,5,1,1
p96,4,6,182,178,172
p1,5,0,5,0,0
p44,5,0,5,0,0
p50,5,0,5,0,0
p65,5,2,24,19,17
p87,5,0,5,0,0
p17,6,4,73,67,63
p31,6,2,26,20,18
p46,6,7,228,222,215
p75,6,9,369,363,354
p78,6,6,188,182,176
p79,6,5,116,110,105
p84,6,9,378,372,363
p88,6,2,28,22,20
p98,6,9,387,381,372
p12,7,6,194,187,181
p23,7,9,396,389,380
p24,7,0,7,0,0
p34,7,1,8,1,0
p35,7,0,7,0,0
p47,7,8,300,293,285
p59,7,8,308,301,293
p61,7,4,77,70,66
p92,7,5,121,114,109
p28,8,8,316,308,300
p41,8,8,324,316,308
p48,8,5,126,118,113
p52,8,3,51,43,40
p60,8,5,131,123,118
p67,8,0,8,0,0
p83,8,1,9,1,0
p93,8,5,136,128,123
p7,9,5,141,132,127
p16,9,0,9,0,0
p36,9,4,81,72,68
p53,9,5,146,137,132
p56,9,10,465,456,446
p58,9,6,200,191,185
p63,9,3,54,45,42
p76,9,9,405,396,387
p80,9,0,9,0,0
p22,10,1,12,2,1
p42,10,2,30,20,18
p45,10,10,475,465,455
p62,10,3,57,47,44
