Avg WT,Max WT,Avg TAT,Max TAT
"156,3",485,"161,35",495
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p5,0,10,385,385,375
p18,0,4,59,59,55
p27,0,1,1,1,0
p29,0,0,0,0,0
p30,0,5,116,116,111
p54,0,7,222,222,215
p74,0,9,312,312,303
p77,0,0,0,0,0
p88,0,7,229,229,222
p96,0,1,2,2,1
p19,1,5,121,120,115
p39,1,2,4,3,1
p41,1,7,236,235,228
p42,1,3,37,36,33
p75,1,4,63,62,58
p81,1,6,167,166,160
p4,2,10,395,393,383
p33,2,10,405,403,393
p59,2,2,14,12,10
p65,2,10,415,413,403
p95,2,2,16,14,12
p98,2,10,425,423,413
p0,3,0,4,1,1
p1,3,2,18,15,13
p7,3,6,173,170,164
p17,3,0,4,1,1
p24,3,10,435,432,422
p26,3,5,126,123,118
p34,3,5,131,128,123
p55,3,6,179,176,170
p72,3,5,136,133,128
p92,3,3,40,37,34
p8,4,4,67,63,59
p13,4,9,321,317,308
p14,4,3,43,39,36
p23,4,5,141,137,132
p31,4,2,20,16,14
p48,4,1,5,1,0
p51,4,2,22,18,16
p53,4,1,6,2,1
p70,4,4,71,67,63
p78,4,9,330,326,317
p80,4,5,146,142,137
p90,4,10,445,441,431
p93,4,9,339,335,326
p12,5,1,7,2,1
p21,5,5,151,146,141
p22,5,4,75,70,66
p32,5,7,243,238,231
p46,5,10,455,450,440
p62,5,4,79,74,70
p73,5,2,24,19,17
p79,5,9,348,343,334
p83,5,9,357,352,343
p87,5,6,185,180,174
p3,6,4,83,77,73
p45,6,8,279,273,265
p47,6,7,250,244,237
p50,6,3,46,40,37
p57,6,6,191,185,179
p60,6,10,465,459,449
p61,6,9,366,360,351
p71,6,6,197,191,185
p84,6,9,375,369,360
p94,6,4,87,81,77
p6,7,10,475,468,458
p9,7,10,485,478,468
p16,7,2,26,19,17
p35,7,7,257,250,243
p49,7,3,49,42,39
p52,7,1,8,1,0
p66,7,4,91,84,80
p68,7,1,9,2,1
p76,7,6,203,196,190
p85,7,3,52,45,42
p2,8,4,95,87,83
p28,8,5,156,148,143
p38,8,2,28,20,18
p40,8,4,99,91,87
p43,8,8,287,279,271
p58,8,4,103,95,91
p86,8,4,107,99,95
p99,8,1,10,2,1
p10,9,6,209,200,194
p11,9,2,30,21,19
p20,9,6,215,206,200
p36,9,1,11,2,1
p56,9,7,264,255,248
p63,9,2,32,23,21
p69,9,8,295,286,278
p89,9,0,9,0,0
p15,10,7,271,261,254
p25,10,3,55,45,42
p37,10,2,34,24,22
p44,10,10,495,485,475
p64,10,10,505,495,485
p67,10,4,111,101,97
p82,10,8,303,293,285
p91,10,1,12,2,1
p97,10,5,161,151,146
