Avg WT,Max WT,Avg TAT,Max TAT
"189,26",543,"194,89",553
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,6,127,127,121
p20,0,9,353,353,344
p27,0,7,218,218,211
p49,0,9,362,362,353
p53,0,4,66,66,62
p59,0,8,296,296,288
p71,0,3,3,3,0
p86,0,4,70,70,66
p91,0,10,453,453,443
p94,0,5,91,91,86
p5,1,8,304,303,295
p14,1,10,463,462,452
p30,1,7,225,224,217
p41,1,6,133,132,126
p45,1,9,371,370,361
p78,1,1,4,3,2
p87,1,5,96,95,90
p7,2,3,26,24,21
p12,2,6,139,137,131
p28,2,8,312,310,302
p36,2,3,29,27,24
p38,2,7,232,230,223
p39,2,4,74,72,68
p42,2,3,32,30,27
p54,2,9,380,378,369
p84,2,3,35,33,30
p92,2,6,145,143,137
p99,2,6,151,149,143
p4,3,6,157,154,148
p9,3,1,5,2,1
p11,3,10,473,470,460
p21,3,7,239,236,229
p22,3,10,483,480,470
p23,3,4,78,75,71
p29,3,4,82,79,75
p33,3,0,3,0,0
p51,3,1,6,3,2
p60,3,6,163,160,154
p73,3,3,38,35,32
p74,3,6,169,166,160
p75,3,9,389,386,377
p80,3,9,398,395,386
p89,3,3,41,38,35
p90,3,8,320,317,309
p96,3,5,101,98,93
p46,4,10,493,489,479
p58,4,6,175,171,165
p79,4,3,44,40,37
p82,4,9,407,403,394
p2,5,7,246,241,234
p18,5,2,8,3,1
p57,5,5,106,101,96
p64,5,3,47,42,39
p70,5,0,5,0,0
p0,6,10,503,497,487
p17,6,6,181,175,169
p40,6,0,6,0,0
p65,6,8,328,322,314
p76,6,5,111,105,100
p88,6,10,513,507,497
p93,6,10,523,517,507
p95,6,3,50,44,41
p97,6,6,187,181,175
p98,6,3,53,47,44
p26,7,3,56,49,46
p43,7,4,86,79,75
p44,7,5,116,109,104
p62,7,9,416,409,400
p69,7,10,533,526,516
p81,7,1,9,2,1
p10,8,2,13,5,3
p24,8,7,253,245,238
p66,8,10,543,535,525
p83,8,6,193,185,179
p1,9,2,15,6,4
p13,9,10,553,544,534
p15,9,5,121,112,107
p16,9,3,59,50,47
p25,9,7,260,251,244
p31,9,8,336,327,319
p35,9,2,17,8,6
p37,9,1,10,1,0
p55,9,7,267,258,251
p56,9,6,199,190,184
p61,9,8,344,335,327
p63,9,2,19,10,8
p72,9,9,425,416,407
p77,9,0,9,0,0
p85,9,9,434,425,416
p6,10,2,21,11,9
p8,10,6,205,195,189
p19,10,7,274,264,257
p32,10,6,211,201,195
p34,10,3,62,52,49
p47,10,7,281,271,264
p48,10,10,563,553,543
p50,10,2,23,13,11
p52,10,7,288,278,271
p67,10,9,443,433,424
p68,10,1,11,1,0
