Avg WT,Max WT,Avg TAT,Max TAT
"237,3",492,"232,25",482
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,3,0,0,3
p23,0,8,3,3,11
p46,0,2,11,11,13
p61,0,7,13,13,20
p70,0,4,20,20,24
p71,0,5,24,24,29
p85,0,6,29,29,35
p95,0,5,35,35,40
p0,1,8,39,40,48
p5,1,6,47,48,54
p9,1,0,53,54,54
p14,1,0,53,54,54
p26,1,3,53,54,57
p29,1,5,56,57,62
p39,1,3,61,62,65
p58,1,7,64,65,72
p8,2,8,70,72,80
p56,2,0,78,80,80
p57,2,7,78,80,87
p63,2,6,85,87,93
p65,2,7,91,93,100
p74,2,5,98,100,105
p88,2,6,103,105,111
p91,2,1,109,111,112
p94,2,7,110,112,119
p96,2,0,117,119,119
p99,2,2,117,119,121
p18,3,2,118,121,123
p21,3,2,120,123,125
p27,3,9,122,125,134
p52,3,0,131,134,134
p53,3,6,131,134,140
p68,3,8,137,140,148
p75,3,2,145,148,150
p77,3,4,147,150,154
p81,3,8,151,154,162
p82,3,5,159,162,167
p6,4,9,163,167,176
p10,4,9,172,176,185
p11,4,7,181,185,192
p35,4,6,188,192,198
p78,4,7,194,198,205
p79,4,2,201,205,207
p1,5,3,202,207,210
p4,5,9,205,210,219
p15,5,4,214,219,223
p16,5,6,218,223,229
p47,5,7,224,229,236
p73,5,7,231,236,243
p89,5,10,238,243,253
p93,5,0,248,253,253
p98,5,7,248,253,260
p17,6,8,254,260,268
p22,6,1,262,268,269
p28,6,3,263,269,272
p30,6,3,266,272,275
p32,6,1,269,275,276
p50,6,2,270,276,278
p62,6,0,272,278,278
p64,6,8,272,278,286
p67,6,6,280,286,292
p76,6,7,286,292,299
p84,6,3,293,299,302
p97,6,9,296,302,311
p13,7,7,304,311,318
p48,7,3,311,318,321
p49,7,3,314,321,324
p51,7,0,317,324,324
p55,7,3,317,324,327
p59,7,5,320,327,332
p66,7,5,325,332,337
p7,8,6,329,337,343
p20,8,4,335,343,347
p25,8,6,339,347,353
p34,8,9,345,353,362
p37,8,3,354,362,365
p38,8,8,357,365,373
p40,8,1,365,373,374
p43,8,2,366,374,376
p45,8,6,368,376,382
p69,8,1,374,382,383
p72,8,0,375,383,383
p80,8,6,375,383,389
p86,8,8,381,389,397
p90,8,2,389,397,399
p2,9,9,390,399,408
p12,9,8,399,408,416
p19,9,3,407,416,419
p24,9,10,410,419,429
p41,9,9,420,429,438
p42,9,9,429,438,447
p87,9,3,438,447,450
p31,10,9,440,450,459
p33,10,0,449,459,459
p36,10,6,449,459,465
p44,10,10,455,465,475
p54,10,5,465,475,480
p60,10,4,470,480,484
p83,10,8,474,484,492
p92,10,4,482,492,496
