Avg WT,Max WT,Avg TAT,Max TAT
"152,28",474,"157,22",484
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p19,0,7,204,204,197
p33,0,10,434,434,424
p46,0,4,45,45,41
p47,0,6,149,149,143
p51,0,5,98,98,93
p69,0,10,444,444,434
p84,0,1,1,1,0
p86,0,5,103,103,98
p97,0,7,211,211,204
p99,0,1,2,2,1
p0,1,7,218,217,210
p3,1,8,296,295,287
p6,1,1,3,2,1
p16,1,3,23,22,19
p18,1,3,26,25,22
p35,1,9,361,360,351
p91,1,4,49,48,44
p10,2,6,155,153,147
p30,2,6,161,159,153
p49,2,5,108,106,101
p60,2,2,6,4,2
p65,2,2,14,12,10
p22,3,7,225,222,215
p38,3,2,16,13,11
p64,3,3,29,26,23
p71,3,1,4,1,0
p82,3,4,53,50,46
p93,3,7,232,229,222
p95,3,0,3,0,0
p2,4,5,113,109,104
p34,4,6,167,163,157
p50,4,6,173,169,163
p52,4,0,4,0,0
p56,4,10,454,450,440
p57,4,10,464,460,450
p59,4,8,304,300,292
p62,4,8,312,308,300
p67,4,7,239,235,228
p81,4,4,57,53,49
p7,5,4,61,56,52
p45,5,0,6,1,1
p48,5,3,32,27,24
p53,5,9,370,365,356
p54,5,3,35,30,27
p61,5,10,474,469,459
p72,5,9,379,374,365
p79,5,9,388,383,374
p1,6,8,320,314,306
p20,6,4,65,59,55
p23,6,1,7,1,0
p24,6,1,8,2,1
p74,6,4,69,63,59
p87,6,4,73,67,63
p96,6,5,118,112,107
p11,7,4,77,70,66
p12,7,3,38,31,28
p14,7,0,7,0,0
p28,7,8,328,321,313
p29,7,0,7,0,0
p55,7,7,246,239,232
p58,7,1,9,2,1
p68,7,0,7,0,0
p70,7,1,10,3,2
p85,7,3,41,34,31
p89,7,4,81,74,70
p98,7,4,85,78,74
p8,8,1,11,3,2
p9,8,5,123,115,110
p27,8,7,253,245,238
p31,8,7,260,252,245
p32,8,5,128,120,115
p36,8,0,8,0,0
p43,8,9,397,389,380
p66,8,2,18,10,8
p75,8,8,336,328,320
p77,8,2,20,12,10
p83,8,9,406,398,389
p88,8,10,484,476,466
p94,8,5,133,125,120
p13,9,4,89,80,76
p17,9,8,344,335,327
p37,9,7,267,258,251
p41,9,5,138,129,124
p76,9,0,9,0,0
p80,9,8,352,343,335
p92,9,9,415,406,397
p4,10,10,494,484,474
p5,10,6,179,169,163
p15,10,4,93,83,79
p21,10,0,10,0,0
p25,10,7,274,264,257
p26,10,1,12,2,1
p39,10,6,185,175,169
p40,10,5,143,133,128
p42,10,7,281,271,264
p44,10,6,191,181,175
p63,10,6,197,187,181
p73,10,0,10,0,0
p78,10,7,288,278,271
p90,10,9,424,414,405
