Avg WT,Max WT,Avg TAT,Max TAT
"152,07",490,"157,17",500
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p19,0,10,400,400,390
p22,0,10,410,410,400
p38,0,7,176,176,169
p53,0,4,56,56,52
p58,0,10,420,420,410
p74,0,2,2,2,0
p91,0,9,282,282,273
p2,1,1,3,2,1
p8,1,1,4,3,2
p9,1,10,430,429,419
p16,1,7,183,182,175
p48,1,7,190,189,182
p66,1,1,5,4,3
p3,2,5,97,95,90
p11,2,2,19,17,15
p18,2,0,2,0,0
p20,2,6,133,131,125
p28,2,9,291,289,280
p37,2,8,233,231,223
p41,2,1,6,4,3
p52,2,2,21,19,17
p55,2,7,197,195,188
p60,2,10,440,438,428
p63,2,9,300,298,289
p70,2,9,309,307,298
p75,2,4,60,58,54
p77,2,9,318,316,307
p80,2,9,327,325,316
p83,2,3,40,38,35
p94,2,2,23,21,19
p0,3,5,102,99,94
p5,3,9,336,333,324
p23,3,2,25,22,20
p26,3,10,450,447,437
p27,3,0,3,0,0
p29,4,1,7,3,2
p62,4,3,43,39,36
p64,4,4,64,60,56
p69,4,10,460,456,446
p71,4,7,204,200,193
p73,4,2,27,23,21
p82,4,6,139,135,129
p86,4,1,8,4,3
p1,5,6,145,140,134
p4,5,8,241,236,228
p10,5,1,9,4,3
p31,5,4,68,63,59
p33,5,10,470,465,455
p45,5,8,249,244,236
p65,5,1,10,5,4
p76,5,9,345,340,331
p85,5,2,29,24,22
p96,5,4,72,67,63
p12,6,10,480,474,464
p14,6,1,11,5,4
p15,6,1,12,6,5
p50,6,10,490,484,474
p54,6,9,354,348,339
p56,6,6,151,145,139
p57,6,2,31,25,23
p61,6,2,33,27,25
p89,6,6,157,151,145
p92,6,1,13,7,6
p97,6,8,257,251,243
p35,7,3,46,39,36
p36,7,2,35,28,26
p49,7,4,76,69,65
p72,7,9,363,356,347
p81,7,5,107,100,95
p88,7,8,265,258,250
p6,8,0,8,0,0
p7,8,1,14,6,5
p42,8,5,112,104,99
p44,8,4,80,72,68
p59,8,9,372,364,355
p78,8,6,163,155,149
p90,8,3,49,41,38
p95,8,5,117,109,104
p17,9,10,500,491,481
p21,9,5,122,113,108
p24,9,5,127,118,113
p47,9,1,15,6,5
p67,9,4,84,75,71
p68,9,9,381,372,363
p79,9,0,9,0,0
p84,9,6,169,160,154
p87,9,7,211,202,195
p93,9,2,37,28,26
p98,9,8,273,264,256
p13,10,9,390,380,371
p25,10,4,88,78,74
p30,10,1,16,6,5
p32,10,0,10,0,0
p34,10,10,510,500,490
p39,10,4,92,82,78
p40,10,0,10,0,0
p43,10,3,52,42,39
p46,10,1,17,7,6
p51,10,7,218,208,201
p99,10,7,225,215,208
