Avg WT,Max WT,Avg TAT,Max TAT
"174,99",524,"180,38",534
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p8,0,4,57,57,53
p9,0,3,17,17,14
p19,0,7,225,225,218
p38,0,6,146,146,140
p41,0,10,419,419,409
p44,0,7,232,232,225
p45,0,10,429,429,419
p52,0,4,61,61,57
p55,0,6,152,152,146
p65,0,5,90,90,85
p91,0,2,2,2,0
p94,0,10,439,439,429
p7,1,10,449,448,438
p14,1,2,6,5,3
p18,1,6,158,157,151
p25,1,10,459,458,448
p29,1,1,3,2,1
p31,1,0,2,1,1
p32,1,10,469,468,458
p61,1,0,2,1,1
p62,1,3,20,19,16
p69,1,7,239,238,231
p75,1,5,95,94,89
p84,1,5,100,99,94
p10,2,6,164,162,156
p30,2,6,170,168,162
p36,2,3,23,21,18
p43,2,10,479,477,467
p46,2,6,176,174,168
p54,2,7,246,244,237
p56,2,8,282,280,272
p0,3,3,26,23,20
p57,3,0,3,0,0
p70,3,9,355,352,343
p71,3,5,105,102,97
p77,3,10,489,486,476
p80,3,10,499,496,486
p81,3,8,290,287,279
p85,3,10,509,506,496
p90,3,9,364,361,352
p92,3,8,298,295,287
p93,3,1,4,1,0
p99,3,4,65,62,58
p13,4,10,519,515,505
p26,4,0,4,0,0
p35,4,4,69,65,61
p47,4,6,182,178,172
p58,4,5,110,106,101
p72,4,4,73,69,65
p73,4,6,188,184,178
p74,4,5,115,111,106
p76,4,8,306,302,294
p79,4,5,120,116,111
p82,4,3,29,25,22
p3,5,10,529,524,514
p4,5,8,314,309,301
p22,5,10,539,534,524
p23,5,0,6,1,1
p53,5,6,194,189,183
p59,5,0,6,1,1
p60,5,0,6,1,1
p89,5,6,200,195,189
p28,6,2,9,3,1
p40,6,5,125,119,114
p48,6,1,7,1,0
p66,6,3,32,26,23
p67,6,3,35,29,26
p96,6,9,373,367,358
p1,7,3,38,31,28
p17,7,7,253,246,239
p21,7,8,322,315,307
p33,7,3,41,34,31
p37,7,4,77,70,66
p50,7,3,44,37,34
p97,7,6,206,199,193
p2,8,6,212,204,198
p11,8,7,260,252,245
p15,8,9,382,374,365
p16,8,5,130,122,117
p27,8,4,81,73,69
p39,8,9,391,383,374
p42,8,3,47,39,36
p63,8,9,400,392,383
p78,8,1,10,2,1
p83,8,0,9,1,1
p5,9,0,9,0,0
p6,9,5,135,126,121
p20,9,5,140,131,126
p49,9,7,267,258,251
p68,9,3,50,41,38
p87,9,4,85,76,72
p95,9,2,12,3,1
p98,9,8,330,321,313
p12,10,8,338,328,320
p24,10,7,274,264,257
p34,10,8,346,336,328
p51,10,2,14,4,2
p64,10,3,53,43,40
p86,10,6,218,208,202
p88,10,9,409,399,390
