Avg WT,Max WT,Avg TAT,Max TAT
"263,94",533,"258,34",523
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p32,0,1,0,0,1
p35,0,7,1,1,8
p85,0,7,8,8,15
p10,1,4,14,15,19
p28,1,7,18,19,26
p31,1,4,25,26,30
p46,1,5,29,30,35
p47,1,9,34,35,44
p72,1,5,43,44,49
p74,1,7,48,49,56
p1,2,0,54,56,56
p6,2,0,54,56,56
p42,2,1,54,56,57
p65,2,6,55,57,63
p67,2,6,61,63,69
p75,2,0,67,69,69
p80,2,7,67,69,76
p86,2,2,74,76,78
p99,2,9,76,78,87
p17,3,5,84,87,92
p30,3,9,89,92,101
p39,3,10,98,101,111
p62,3,9,108,111,120
p66,3,4,117,120,124
p88,3,1,121,124,125
p94,3,9,122,125,134
p95,3,9,131,134,143
p98,3,5,140,143,148
p0,4,1,144,148,149
p16,4,10,145,149,159
p19,4,10,155,159,169
p36,4,7,165,169,176
p54,4,6,172,176,182
p57,4,4,178,182,186
p83,4,0,182,186,186
p84,4,2,182,186,188
p11,5,1,183,188,189
p22,5,10,184,189,199
p26,5,4,194,199,203
p34,5,9,198,203,212
p41,5,4,207,212,216
p44,5,5,211,216,221
p55,5,8,216,221,229
p58,5,3,224,229,232
p69,5,7,227,232,239
p76,5,9,234,239,248
p77,5,4,243,248,252
p97,5,3,247,252,255
p5,6,6,249,255,261
p12,6,2,255,261,263
p18,6,4,257,263,267
p25,6,7,261,267,274
p38,6,2,268,274,276
p50,6,5,270,276,281
p53,6,7,275,281,288
p60,6,7,282,288,295
p78,6,7,289,295,302
p2,7,9,295,302,311
p14,7,4,304,311,315
p27,7,9,308,315,324
p33,7,0,317,324,324
p48,7,8,317,324,332
p49,7,0,325,332,332
p52,7,2,325,332,334
p68,7,8,327,334,342
p73,7,8,335,342,350
p79,7,4,343,350,354
p90,7,10,347,354,364
p96,7,10,357,364,374
p4,8,7,366,374,381
p23,8,9,373,381,390
p40,8,10,382,390,400
p43,8,4,392,400,404
p59,8,1,396,404,405
p61,8,5,397,405,410
p63,8,7,402,410,417
p64,8,7,409,417,424
p70,8,0,416,424,424
p87,8,9,416,424,433
p92,8,10,425,433,443
p93,8,4,435,443,447
p3,9,0,438,447,447
p9,9,7,438,447,454
p29,9,2,445,454,456
p56,9,2,447,456,458
p71,9,3,449,458,461
p81,9,3,452,461,464
p82,9,9,455,464,473
p89,9,10,464,473,483
p7,10,1,473,483,484
p8,10,3,474,484,487
p13,10,5,477,487,492
p15,10,10,482,492,502
p20,10,2,492,502,504
p21,10,2,494,504,506
p24,10,10,496,506,516
p37,10,6,506,516,522
p45,10,7,512,522,529
p51,10,4,519,529,533
p91,10,6,523,533,539
