Avg WT,Max WT,Avg TAT,Max TAT
"249,43",503,"244,27",493
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p3,0,7,0,0,7
p31,0,7,7,7,14
p47,0,8,14,14,22
p60,0,7,22,22,29
p63,0,6,29,29,35
p65,0,4,35,35,39
p71,0,0,39,39,39
p93,0,9,39,39,48
p1,1,9,47,48,57
p18,1,6,56,57,63
p32,1,10,62,63,73
p58,1,2,72,73,75
p28,2,4,73,75,79
p36,2,1,77,79,80
p39,2,1,78,80,81
p42,2,7,79,81,88
p44,2,5,86,88,93
p49,2,9,91,93,102
p77,2,7,100,102,109
p89,2,6,107,109,115
p9,3,1,112,115,116
p24,3,5,113,116,121
p34,3,3,118,121,124
p50,3,5,121,124,129
p52,3,4,126,129,133
p53,3,6,130,133,139
p56,3,4,136,139,143
p70,3,0,140,143,143
p80,3,5,140,143,148
p98,3,10,145,148,158
p0,4,2,154,158,160
p13,4,1,156,160,161
p23,4,5,157,161,166
p46,4,6,162,166,172
p51,4,7,168,172,179
p62,4,6,175,179,185
p66,4,3,181,185,188
p73,4,4,184,188,192
p83,4,6,188,192,198
p86,4,7,194,198,205
p96,4,1,201,205,206
p5,5,9,201,206,215
p10,5,8,210,215,223
p11,5,8,218,223,231
p19,5,1,226,231,232
p20,5,3,227,232,235
p26,5,9,230,235,244
p27,5,2,239,244,246
p54,5,6,241,246,252
p61,5,0,247,252,252
p72,5,7,247,252,259
p76,5,4,254,259,263
p85,5,2,258,263,265
p88,5,4,260,265,269
p95,5,1,264,269,270
p2,6,4,264,270,274
p7,6,1,268,274,275
p12,6,3,269,275,278
p16,6,8,272,278,286
p45,6,4,280,286,290
p59,6,8,284,290,298
p69,6,4,292,298,302
p74,6,8,296,302,310
p78,6,6,304,310,316
p91,6,7,310,316,323
p4,7,9,316,323,332
p6,7,6,325,332,338
p14,7,8,331,338,346
p21,7,7,339,346,353
p29,7,5,346,353,358
p37,7,0,351,358,358
p43,7,0,351,358,358
p48,7,4,351,358,362
p57,7,0,355,362,362
p67,7,8,355,362,370
p82,7,5,363,370,375
p97,7,1,368,375,376
p15,8,0,368,376,376
p22,8,9,368,376,385
p25,8,7,377,385,392
p75,8,2,384,392,394
p79,8,6,386,394,400
p87,8,5,392,400,405
p94,8,9,397,405,414
p8,9,10,405,414,424
p35,9,10,415,424,434
p40,9,0,425,434,434
p41,9,0,425,434,434
p64,9,0,425,434,434
p81,9,6,425,434,440
p84,9,7,431,440,447
p99,9,9,438,447,456
p17,10,5,446,456,461
p30,10,6,451,461,467
p33,10,9,457,467,476
p38,10,3,466,476,479
p55,10,6,469,479,485
p68,10,8,475,485,493
p90,10,10,483,493,503
p92,10,3,493,503,506
