Avg WT,Max WT,Avg TAT,Max TAT
"240,95",488,"235,97",478
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p2,0,10,0,0,10
p13,0,9,10,10,19
p17,0,2,19,19,21
p45,0,1,21,21,22
p68,0,7,22,22,29
p73,0,5,29,29,34
p74,0,4,34,34,38
p91,0,3,38,38,41
p92,0,5,41,41,46
p93,0,3,46,46,49
p97,0,7,49,49,56
p9,1,5,55,56,61
p36,1,6,60,61,67
p60,1,7,66,67,74
p76,1,8,73,74,82
p86,1,10,81,82,92
p88,1,8,91,92,100
p0,2,6,98,100,106
p10,2,4,104,106,110
p16,2,3,108,110,113
p37,2,4,111,113,117
p44,2,4,115,117,121
p70,2,10,119,121,131
p89,2,5,129,131,136
p96,2,0,134,136,136
p3,3,8,133,136,144
p25,3,7,141,144,151
p38,3,2,148,151,153
p51,3,6,150,153,159
p53,3,6,156,159,165
p77,3,10,162,165,175
p78,3,1,172,175,176
p4,4,1,172,176,177
p15,4,8,173,177,185
p27,4,3,181,185,188
p28,4,1,184,188,189
p40,4,2,185,189,191
p46,4,7,187,191,198
p71,4,5,194,198,203
p98,4,4,199,203,207
p1,5,2,202,207,209
p5,5,3,204,209,212
p6,5,1,207,212,213
p12,5,2,208,213,215
p14,5,5,210,215,220
p18,5,9,215,220,229
p24,5,6,224,229,235
p43,5,6,230,235,241
p50,5,2,236,241,243
p57,5,0,238,243,243
p62,5,2,238,243,245
p64,5,2,240,245,247
p79,5,8,242,247,255
p80,5,4,250,255,259
p81,5,0,254,259,259
p95,5,3,254,259,262
p8,6,0,256,262,262
p20,6,5,256,262,267
p21,6,7,261,267,274
p26,6,10,268,274,284
p31,6,5,278,284,289
p48,6,6,283,289,295
p58,6,9,289,295,304
p63,6,3,298,304,307
p65,6,3,301,307,310
p32,7,1,303,310,311
p41,7,5,304,311,316
p42,7,6,309,316,322
p52,7,0,315,322,322
p54,7,4,315,322,326
p56,7,9,319,326,335
p59,7,5,328,335,340
p85,7,1,333,340,341
p94,7,5,334,341,346
p99,7,7,339,346,353
p7,8,3,345,353,356
p11,8,0,348,356,356
p19,8,10,348,356,366
p23,8,9,358,366,375
p29,8,0,367,375,375
p30,8,4,367,375,379
p34,8,5,371,379,384
p47,8,3,376,384,387
p67,8,9,379,387,396
p69,8,1,388,396,397
p83,8,9,389,397,406
p87,8,0,398,406,406
p22,9,2,397,406,408
p39,9,7,399,408,415
p49,9,4,406,415,419
p61,9,2,410,419,421
p66,9,10,412,421,431
p82,9,10,422,431,441
p84,9,9,432,441,450
p33,10,6,440,450,456
p35,10,10,446,456,466
p55,10,7,456,466,473
p72,10,8,463,473,481
p75,10,7,471,481,488
p90,10,1,478,488,489
