Avg WT,Max WT,Avg TAT,Max TAT
"118,6",419,"122,99",429
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p21,0,1,1,1,0
p26,0,1,2,2,1
p54,0,0,0,0,0
p61,0,9,313,313,304
p72,0,10,359,359,349
p76,0,0,0,0,0
p18,1,7,182,181,174
p35,1,5,83,82,77
p48,1,6,139,138,132
p57,1,5,88,87,82
p60,1,10,369,368,358
p74,1,9,322,321,312
p82,1,2,16,15,13
p97,1,0,1,0,0
p49,2,6,145,143,137
p55,2,6,151,149,143
p63,2,8,232,230,222
p69,2,9,331,329,320
p85,2,1,3,1,0
p88,2,2,18,16,14
p96,2,7,189,187,180
p5,3,1,4,1,0
p22,3,0,3,0,0
p40,3,0,3,0,0
p41,3,1,5,2,1
p45,3,3,41,38,35
p53,3,8,240,237,229
p64,3,3,44,41,38
p80,3,2,20,17,15
p81,3,6,157,154,148
p92,3,6,163,160,154
p11,4,9,340,336,327
p12,4,10,379,375,365
p23,4,1,6,2,1
p29,4,5,93,89,84
p34,4,2,22,18,16
p36,4,3,47,43,40
p39,4,1,7,3,2
p47,4,8,248,244,236
p58,4,0,4,0,0
p59,4,0,4,0,0
p70,4,8,256,252,244
p95,4,10,389,385,375
p98,4,10,399,395,385
p1,5,5,98,93,88
p6,5,6,169,164,158
p9,5,1,8,3,2
p28,5,2,24,19,17
p32,5,4,66,61,57
p90,5,5,103,98,93
p99,5,2,26,21,19
p4,6,2,28,22,20
p10,6,8,264,258,250
p27,6,7,196,190,183
p42,6,4,70,64,60
p46,6,3,50,44,41
p52,6,7,203,197,190
p56,6,4,74,68,64
p65,6,1,9,3,2
p75,6,10,409,403,393
p78,6,1,10,4,3
p84,6,3,53,47,44
p89,6,4,78,72,68
p3,7,0,7,0,0
p7,7,6,175,168,162
p8,7,5,108,101,96
p30,7,8,272,265,257
p51,7,5,113,106,101
p66,7,5,118,111,106
p77,7,0,7,0,0
p83,7,1,11,4,3
p14,8,5,123,115,110
p16,8,0,8,0,0
p17,8,7,210,202,195
p20,8,2,30,22,20
p25,8,8,280,272,264
p31,8,8,288,280,272
p44,8,7,217,209,202
p50,8,10,419,411,401
p79,8,1,12,4,3
p91,8,0,8,0,0
p13,9,7,224,215,208
p15,9,8,296,287,279
p24,9,1,13,4,3
p33,9,0,9,0,0
p37,9,5,128,119,114
p43,9,5,133,124,119
p68,9,10,429,420,410
p86,9,3,56,47,44
p93,9,3,59,50,47
p0,10,0,10,0,0
p2,10,3,62,52,49
p19,10,9,349,339,330
p38,10,8,304,294,286
p62,10,2,32,22,20
p67,10,10,439,429,419
p71,10,1,14,4,3
p73,10,2,34,24,22
p87,10,2,36,26,24
p94,10,2,38,28,26
