Avg WT,Max WT,Avg TAT,Max TAT
"268,66",516,"263,62",506
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p7,0,3,0,0,3
p18,0,7,3,3,10
p34,0,7,10,10,17
p42,0,9,17,17,26
p48,0,9,26,26,35
p50,0,7,35,35,42
p65,0,2,42,42,44
p91,0,10,44,44,54
p96,0,5,54,54,59
p20,1,8,58,59,67
p23,1,9,66,67,76
p24,1,0,75,76,76
p28,1,10,75,76,86
p78,1,3,85,86,89
p93,1,5,88,89,94
p3,2,7,92,94,101
p12,2,10,99,101,111
p21,2,8,109,111,119
p22,2,9,117,119,128
p43,2,4,126,128,132
p55,2,6,130,132,138
p68,2,9,136,138,147
p81,2,1,145,147,148
p83,2,9,146,148,157
p85,2,8,155,157,165
p8,3,1,162,165,166
p41,3,2,163,166,168
p44,3,9,165,168,177
p54,3,1,174,177,178
p58,3,3,175,178,181
p59,3,1,178,181,182
p69,3,3,179,182,185
p80,3,5,182,185,190
p87,3,8,187,190,198
p92,3,9,195,198,207
p2,4,2,203,207,209
p5,4,7,205,209,216
p6,4,1,212,216,217
p9,4,0,213,217,217
p14,4,8,213,217,225
p31,4,10,221,225,235
p39,4,5,231,235,240
p49,4,0,236,240,240
p74,4,1,236,240,241
p82,4,4,237,241,245
p94,4,6,241,245,251
p37,5,6,246,251,257
p51,5,3,252,257,260
p52,5,0,255,260,260
p53,5,0,255,260,260
p57,5,10,255,260,270
p63,5,6,265,270,276
p64,5,8,271,276,284
p72,5,9,279,284,293
p75,5,2,288,293,295
p89,5,6,290,295,301
p26,6,4,295,301,305
p27,6,4,299,305,309
p38,6,4,303,309,313
p67,6,2,307,313,315
p70,6,6,309,315,321
p88,6,6,315,321,327
p1,7,3,320,327,330
p13,7,10,323,330,340
p16,7,7,333,340,347
p17,7,5,340,347,352
p19,7,4,345,352,356
p29,7,6,349,356,362
p32,7,10,355,362,372
p45,7,8,365,372,380
p56,7,5,373,380,385
p62,7,7,378,385,392
p73,7,2,385,392,394
p77,7,1,387,394,395
p30,8,1,387,395,396
p33,8,2,388,396,398
p40,8,1,390,398,399
p46,8,4,391,399,403
p66,8,5,395,403,408
p76,8,4,400,408,412
p79,8,6,404,412,418
p95,8,5,410,418,423
p4,9,9,414,423,432
p10,9,7,423,432,439
p11,9,4,430,439,443
p25,9,6,434,443,449
p36,9,4,440,449,453
p47,9,9,444,453,462
p60,9,3,453,462,465
p84,9,5,456,465,470
p86,9,5,461,470,475
p97,9,1,466,475,476
p0,10,10,466,476,486
p15,10,0,476,486,486
p35,10,7,476,486,493
p61,10,6,483,493,499
p71,10,7,489,499,506
p90,10,10,496,506,516
p98,10,0,506,516,516
p99,10,8,506,516,524
