Avg WT,Max WT,Avg TAT,Max TAT
"245,63",487,"240,67",477
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p43,0,8,0,0,8
p45,0,1,8,8,9
p54,0,10,9,9,19
p55,0,1,19,19,20
p61,0,4,20,20,24
p70,0,10,24,24,34
p81,0,2,34,34,36
p85,0,8,36,36,44
p11,1,1,43,44,45
p15,1,5,44,45,50
p21,1,2,49,50,52
p36,1,9,51,52,61
p44,1,10,60,61,71
p57,1,0,70,71,71
p63,1,5,70,71,76
p72,1,0,75,76,76
p83,1,8,75,76,84
p92,1,6,83,84,90
p94,1,10,89,90,100
p1,2,4,98,100,104
p5,2,8,102,104,112
p9,2,3,110,112,115
p34,2,8,113,115,123
p38,2,7,121,123,130
p65,2,3,128,130,133
p6,3,1,130,133,134
p25,3,0,131,134,134
p29,3,10,131,134,144
p30,3,10,141,144,154
p35,3,0,151,154,154
p37,3,3,151,154,157
p51,3,1,154,157,158
p53,3,10,155,158,168
p56,3,3,165,168,171
p69,3,1,168,171,172
p71,3,3,169,172,175
p73,3,5,172,175,180
p75,3,1,177,180,181
p7,4,2,177,181,183
p10,4,9,179,183,192
p18,4,7,188,192,199
p39,4,8,195,199,207
p60,4,8,203,207,215
p76,4,1,211,215,216
p90,4,1,212,216,217
p97,4,0,213,217,217
p14,5,4,212,217,221
p23,5,9,216,221,230
p26,5,5,225,230,235
p47,5,3,230,235,238
p59,5,9,233,238,247
p62,5,8,242,247,255
p82,5,4,250,255,259
p86,5,0,254,259,259
p3,6,1,253,259,260
p16,6,5,254,260,265
p27,6,6,259,265,271
p32,6,2,265,271,273
p64,6,6,267,273,279
p74,6,6,273,279,285
p77,6,1,279,285,286
p78,6,6,280,286,292
p88,6,2,286,292,294
p0,7,2,287,294,296
p2,7,9,289,296,305
p17,7,4,298,305,309
p24,7,9,302,309,318
p40,7,10,311,318,328
p42,7,10,321,328,338
p52,7,10,331,338,348
p91,7,5,341,348,353
p93,7,9,346,353,362
p99,7,7,355,362,369
p12,8,8,361,369,377
p28,8,8,369,377,385
p46,8,5,377,385,390
p49,8,5,382,390,395
p50,8,2,387,395,397
p58,8,7,389,397,404
p68,8,5,396,404,409
p79,8,6,401,409,415
p80,8,2,407,415,417
p89,8,4,409,417,421
p96,8,2,413,421,423
p4,9,8,414,423,431
p13,9,6,422,431,437
p22,9,7,428,437,444
p31,9,9,435,444,453
p33,9,5,444,453,458
p41,9,1,449,458,459
p48,9,2,450,459,461
p66,9,5,452,461,466
p67,9,0,457,466,466
p84,9,2,457,466,468
p8,10,1,458,468,469
p19,10,4,459,469,473
p20,10,8,463,473,481
p87,10,6,471,481,487
p95,10,0,477,487,487
p98,10,4,477,487,491
