Avg WT,Max WT,Avg TAT,Max TAT
"259,25",527,"254,57",517
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,2,0,0,2
p13,0,4,2,2,6
p32,0,3,6,6,9
p40,0,4,9,9,13
p41,0,10,13,13,23
p48,0,3,23,23,26
p51,0,2,26,26,28
p52,0,0,28,28,28
p59,0,7,28,28,35
p64,0,5,35,35,40
p83,0,8,40,40,48
p94,0,4,48,48,52
p17,1,3,51,52,55
p29,1,10,54,55,65
p39,1,10,64,65,75
p44,1,6,74,75,81
p71,1,3,80,81,84
p72,1,7,83,84,91
p84,1,6,90,91,97
p91,1,7,96,97,104
p92,1,1,103,104,105
p10,2,8,103,105,113
p14,2,3,111,113,116
p25,2,2,114,116,118
p42,2,5,116,118,123
p43,2,10,121,123,133
p89,2,9,131,133,142
p8,3,8,139,142,150
p18,3,7,147,150,157
p21,3,3,154,157,160
p23,3,2,157,160,162
p28,3,9,159,162,171
p69,3,9,168,171,180
p73,3,10,177,180,190
p76,3,3,187,190,193
p78,3,4,190,193,197
p81,3,2,194,197,199
p88,3,4,196,199,203
p5,4,1,199,203,204
p30,4,2,200,204,206
p38,4,7,202,206,213
p47,4,8,209,213,221
p58,4,1,217,221,222
p68,4,4,218,222,226
p74,4,5,222,226,231
p80,4,1,227,231,232
p98,4,10,228,232,242
p6,5,6,237,242,248
p7,5,7,243,248,255
p9,5,10,250,255,265
p16,5,3,260,265,268
p19,5,0,263,268,268
p37,5,10,263,268,278
p86,5,8,273,278,286
p95,5,2,281,286,288
p99,5,9,283,288,297
p2,6,5,291,297,302
p12,6,1,296,302,303
p15,6,5,297,303,308
p20,6,1,302,308,309
p33,6,6,303,309,315
p35,6,2,309,315,317
p36,6,3,311,317,320
p55,6,7,314,320,327
p62,6,4,321,327,331
p75,6,10,325,331,341
p85,6,9,335,341,350
p87,6,9,344,350,359
p97,6,4,353,359,363
p0,7,2,356,363,365
p1,7,3,358,365,368
p3,7,6,361,368,374
p22,7,9,367,374,383
p34,7,10,376,383,393
p50,7,10,386,393,403
p60,7,8,396,403,411
p61,7,10,404,411,421
p70,7,2,414,421,423
p77,7,4,416,423,427
p79,7,2,420,427,429
p11,8,0,421,429,429
p24,8,10,421,429,439
p31,8,0,431,439,439
p49,8,9,431,439,448
p96,8,1,440,448,449
p27,9,3,440,449,452
p45,9,3,443,452,455
p53,9,7,446,455,462
p54,9,6,453,462,468
p56,9,0,459,468,468
p57,9,9,459,468,477
p63,9,7,468,477,484
p65,9,8,475,484,492
p66,9,9,483,492,501
p67,9,7,492,501,508
p82,9,9,499,508,517
p93,9,4,508,517,521
p26,10,2,511,521,523
p46,10,4,513,523,527
p90,10,2,517,527,529
