Avg WT,Max WT,Avg TAT,Max TAT
"162,25",509,"167,53",519
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p1,0,5,95,95,90
p13,0,8,227,227,219
p16,0,2,2,2,0
p24,0,0,0,0,0
p31,0,2,14,14,12
p32,0,7,184,184,177
p47,0,10,398,398,388
p60,0,5,100,100,95
p64,0,6,141,141,135
p78,0,9,316,316,307
p87,0,2,16,16,14
p88,0,0,0,0,0
p89,0,8,235,235,227
p51,1,6,147,146,140
p69,1,6,153,152,146
p74,1,4,58,57,53
p7,2,1,3,1,0
p22,2,8,243,241,233
p29,2,10,408,406,396
p34,2,4,62,60,56
p35,2,9,325,323,314
p59,2,1,4,2,1
p86,2,5,105,103,98
p94,2,3,33,31,28
p19,3,5,110,107,102
p20,3,10,418,415,405
p36,3,5,115,112,107
p48,3,1,5,2,1
p52,3,3,36,33,30
p57,3,8,251,248,240
p61,3,8,259,256,248
p68,3,4,66,63,59
p82,3,8,267,264,256
p92,3,10,428,425,415
p38,4,6,159,155,149
p55,4,2,18,14,12
p58,4,9,334,330,321
p66,4,7,191,187,180
p72,4,5,120,116,111
p90,4,1,6,2,1
p5,5,7,198,193,186
p6,5,8,275,270,262
p15,5,1,7,2,1
p23,5,2,20,15,13
p27,5,7,205,200,193
p28,5,0,5,0,0
p44,5,10,438,433,423
p53,5,2,22,17,15
p70,5,1,8,3,2
p2,6,9,343,337,328
p12,6,7,212,206,199
p17,6,3,39,33,30
p26,6,3,42,36,33
p33,6,4,70,64,60
p40,6,2,24,18,16
p56,6,10,448,442,432
p75,6,2,26,20,18
p77,6,6,165,159,153
p91,6,3,45,39,36
p93,6,9,352,346,337
p96,6,10,458,452,442
p0,7,8,283,276,268
p8,7,6,171,164,158
p37,7,10,468,461,451
p63,7,10,478,471,461
p76,7,6,177,170,164
p83,7,1,9,2,1
p97,7,2,28,21,19
p98,7,7,219,212,205
p99,7,8,291,284,276
p18,8,10,488,480,470
p39,8,4,74,66,62
p41,8,1,10,2,1
p42,8,3,48,40,37
p49,8,1,11,3,2
p79,8,9,361,353,344
p84,8,4,78,70,66
p85,8,8,299,291,283
p3,9,10,498,489,479
p10,9,10,508,499,489
p21,9,0,9,0,0
p25,9,2,30,21,19
p30,9,10,518,509,499
p45,9,3,51,42,39
p46,9,9,370,361,352
p50,9,5,125,116,111
p54,9,4,82,73,69
p62,9,4,86,77,73
p71,9,10,528,519,509
p73,9,9,379,370,361
p80,9,0,9,0,0
p81,9,1,12,3,2
p4,10,0,10,0,0
p9,10,0,10,0,0
p11,10,4,90,80,76
p14,10,5,130,120,115
p43,10,3,54,44,41
p65,10,9,388,378,369
p67,10,5,135,125,120
p95,10,8,307,297,289
