Avg WT,Max WT,Avg TAT,Max TAT
"210,83",448,"205,71",438
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p41,0,2,0,0,2
p45,0,6,2,2,8
p58,0,1,8,8,9
p62,0,3,9,9,12
p70,0,10,12,12,22
p78,0,2,22,22,24
p81,0,1,24,24,25
p5,1,4,24,25,29
p8,1,1,28,29,30
p14,1,1,29,30,31
p21,1,2,30,31,33
p23,1,6,32,33,39
p24,1,9,38,39,48
p52,1,7,47,48,55
p68,1,4,54,55,59
p76,1,8,58,59,67
p79,1,7,66,67,74
p85,1,0,73,74,74
p92,1,4,73,74,78
p93,1,3,77,78,81
p2,2,3,79,81,84
p4,2,9,82,84,93
p28,2,7,91,93,100
p32,2,7,98,100,107
p36,2,5,105,107,112
p56,2,2,110,112,114
p98,2,1,112,114,115
p39,3,7,112,115,122
p51,3,2,119,122,124
p61,3,1,121,124,125
p89,3,5,122,125,130
p1,4,5,126,130,135
p6,4,5,131,135,140
p11,4,2,136,140,142
p15,4,10,138,142,152
p20,4,4,148,152,156
p25,4,1,152,156,157
p29,4,4,153,157,161
p35,4,2,157,161,163
p66,4,9,159,163,172
p71,4,5,168,172,177
p87,4,4,173,177,181
p95,4,0,177,181,181
p97,4,8,177,181,189
p18,5,6,184,189,195
p26,5,0,190,195,195
p27,5,0,190,195,195
p37,5,2,190,195,197
p46,5,6,192,197,203
p59,5,8,198,203,211
p72,5,3,206,211,214
p80,5,6,209,214,220
p94,5,3,215,220,223
p99,5,8,218,223,231
p0,6,4,225,231,235
p17,6,6,229,235,241
p22,6,8,235,241,249
p49,6,8,243,249,257
p75,6,4,251,257,261
p86,6,0,255,261,261
p90,6,1,255,261,262
p3,7,1,255,262,263
p7,7,0,256,263,263
p13,7,8,256,263,271
p19,7,7,264,271,278
p33,7,4,271,278,282
p40,7,1,275,282,283
p74,7,0,276,283,283
p77,7,0,276,283,283
p82,7,0,276,283,283
p88,7,3,276,283,286
p10,8,9,278,286,295
p16,8,6,287,295,301
p30,8,7,293,301,308
p44,8,8,300,308,316
p50,8,4,308,316,320
p53,8,2,312,320,322
p54,8,6,314,322,328
p60,8,5,320,328,333
p69,8,9,325,333,342
p73,8,8,334,342,350
p83,8,5,342,350,355
p31,9,4,346,355,359
p34,9,0,350,359,359
p38,9,6,350,359,365
p42,9,4,356,365,369
p47,9,5,360,369,374
p57,9,4,365,374,378
p63,9,3,369,378,381
p64,9,8,372,381,389
p91,9,0,380,389,389
p9,10,9,379,389,398
p12,10,8,388,398,406
p43,10,8,396,406,414
p48,10,8,404,414,422
p55,10,5,412,422,427
p65,10,10,417,427,437
p67,10,4,427,437,441
p84,10,7,431,441,448
p96,10,1,438,448,449
