Avg WT,Max WT,Avg TAT,Max TAT
"232,61",460,"227,23",450
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p4,0,10,0,0,10
p12,0,8,10,10,18
p20,0,6,18,18,24
p23,0,10,24,24,34
p24,0,2,34,34,36
p35,0,9,36,36,45
p64,0,0,45,45,45
p71,0,9,45,45,54
p83,0,7,54,54,61
p98,0,3,61,61,64
p99,0,7,64,64,71
p19,1,0,70,71,71
p57,1,3,70,71,74
p62,1,8,73,74,82
p77,1,0,81,82,82
p84,1,8,81,82,90
p86,1,4,89,90,94
p93,1,6,93,94,100
p2,2,1,98,100,101
p16,2,3,99,101,104
p26,2,6,102,104,110
p40,2,5,108,110,115
p59,2,0,113,115,115
p32,3,2,112,115,117
p50,3,4,114,117,121
p70,3,1,118,121,122
p5,4,0,118,122,122
p9,4,9,118,122,131
p18,4,8,127,131,139
p37,4,5,135,139,144
p38,4,6,140,144,150
p41,4,4,146,150,154
p44,4,2,150,154,156
p48,4,10,152,156,166
p76,4,7,162,166,173
p78,4,8,169,173,181
p80,4,0,177,181,181
p87,4,0,177,181,181
p0,5,7,176,181,188
p11,5,1,183,188,189
p21,5,9,184,189,198
p36,5,3,193,198,201
p65,5,4,196,201,205
p66,5,4,200,205,209
p69,5,9,204,209,218
p73,5,2,213,218,220
p81,5,5,215,220,225
p85,5,4,220,225,229
p91,5,0,224,229,229
p95,5,5,224,229,234
p10,6,0,228,234,234
p52,6,8,228,234,242
p55,6,6,236,242,248
p60,6,2,242,248,250
p67,6,0,244,250,250
p79,6,9,244,250,259
p97,6,6,253,259,265
p7,7,10,258,265,275
p25,7,5,268,275,280
p33,7,7,273,280,287
p43,7,3,280,287,290
p56,7,2,283,290,292
p75,7,0,285,292,292
p96,7,0,285,292,292
p1,8,7,284,292,299
p8,8,0,291,299,299
p15,8,7,291,299,306
p27,8,5,298,306,311
p28,8,6,303,311,317
p29,8,4,309,317,321
p30,8,5,313,321,326
p39,8,4,318,326,330
p46,8,2,322,330,332
p49,8,7,324,332,339
p53,8,6,331,339,345
p54,8,8,337,345,353
p63,8,0,345,353,353
p68,8,1,345,353,354
p88,8,2,346,354,356
p90,8,0,348,356,356
p92,8,10,348,356,366
p94,8,6,358,366,372
p3,9,8,363,372,380
p6,9,5,371,380,385
p13,9,8,376,385,393
p14,9,0,384,393,393
p34,9,7,384,393,400
p42,9,0,391,400,400
p45,9,4,391,400,404
p58,9,7,395,404,411
p72,9,6,402,411,417
p74,9,4,408,417,421
p89,9,4,412,421,425
p17,10,4,415,425,429
p22,10,8,419,429,437
p31,10,1,427,437,438
p47,10,4,428,438,442
p51,10,10,432,442,452
p61,10,8,442,452,460
p82,10,2,450,460,462
