Avg WT,Max WT,Avg TAT,Max TAT
"255,54",505,"250,72",495
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p8,0,7,0,0,7
p11,0,7,7,7,14
p31,0,6,14,14,20
p49,0,8,20,20,28
p52,0,5,28,28,33
p55,0,6,33,33,39
p59,0,6,39,39,45
p65,0,5,45,45,50
p73,0,10,50,50,60
p78,0,1,60,60,61
p79,0,8,61,61,69
p84,0,9,69,69,78
p88,0,1,78,78,79
p91,0,2,79,79,81
p95,0,2,81,81,83
p16,1,9,82,83,92
p17,1,9,91,92,101
p21,1,10,100,101,111
p23,1,1,110,111,112
p24,1,1,111,112,113
p75,1,3,112,113,116
p80,1,8,115,116,124
p87,1,6,123,124,130
p96,1,9,129,130,139
p1,2,3,137,139,142
p18,2,6,140,142,148
p25,2,3,146,148,151
p37,2,10,149,151,161
p54,2,2,159,161,163
p57,2,2,161,163,165
p62,2,5,163,165,170
p77,2,10,168,170,180
p89,2,2,178,180,182
p0,3,1,179,182,183
p5,3,7,180,183,190
p42,3,5,187,190,195
p44,3,4,192,195,199
p48,3,2,196,199,201
p85,3,9,198,201,210
p90,3,5,207,210,215
p99,3,1,212,215,216
p26,4,3,212,216,219
p27,4,2,215,219,221
p70,4,0,217,221,221
p71,4,8,217,221,229
p94,4,8,225,229,237
p98,4,3,233,237,240
p12,5,6,235,240,246
p15,5,5,241,246,251
p20,5,1,246,251,252
p33,5,6,247,252,258
p74,5,4,253,258,262
p93,5,3,257,262,265
p4,6,4,259,265,269
p22,6,6,263,269,275
p29,6,2,269,275,277
p45,6,9,271,277,286
p51,6,1,280,286,287
p69,6,3,281,287,290
p72,6,8,284,290,298
p76,6,8,292,298,306
p10,7,10,299,306,316
p14,7,1,309,316,317
p34,7,9,310,317,326
p35,7,4,319,326,330
p36,7,6,323,330,336
p46,7,4,329,336,340
p50,7,3,333,340,343
p67,7,7,336,343,350
p83,7,1,343,350,351
p92,7,9,344,351,360
p2,8,0,352,360,360
p28,8,3,352,360,363
p30,8,10,355,363,373
p40,8,8,365,373,381
p41,8,4,373,381,385
p47,8,4,377,385,389
p53,8,3,381,389,392
p63,8,1,384,392,393
p64,8,8,385,393,401
p81,8,9,393,401,410
p3,9,4,401,410,414
p6,9,0,405,414,414
p7,9,8,405,414,422
p9,9,10,413,422,432
p19,9,9,423,432,441
p32,9,7,432,441,448
p38,9,2,439,448,450
p39,9,6,441,450,456
p61,9,4,447,456,460
p86,9,8,451,460,468
p97,9,0,459,468,468
p13,10,3,458,468,471
p43,10,8,461,471,479
p56,10,7,469,479,486
p58,10,3,476,486,489
p60,10,5,479,489,494
p66,10,2,484,494,496
p68,10,9,486,496,505
p82,10,3,495,505,508
