Avg WT,Max WT,Avg TAT,Max TAT
"251,57",510,"246,73",500
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p0,0,10,0,0,10
p4,0,1,10,10,11
p8,0,4,11,11,15
p28,0,8,15,15,23
p31,0,3,23,23,26
p32,0,7,26,26,33
p40,0,3,33,33,36
p67,0,2,36,36,38
p71,0,9,38,38,47
p76,0,9,47,47,56
p81,0,1,56,56,57
p88,0,9,57,57,66
p91,0,8,66,66,74
p95,0,1,74,74,75
p16,1,4,74,75,79
p52,1,1,78,79,80
p65,1,3,79,80,83
p69,1,9,82,83,92
p70,1,3,91,92,95
p84,1,3,94,95,98
p89,1,7,97,98,105
p9,2,9,103,105,114
p10,2,9,112,114,123
p23,2,9,121,123,132
p25,2,8,130,132,140
p27,2,2,138,140,142
p29,2,1,140,142,143
p37,2,7,141,143,150
p54,2,2,148,150,152
p94,2,4,150,152,156
p15,3,3,153,156,159
p20,3,3,156,159,162
p24,3,3,159,162,165
p38,3,8,162,165,173
p45,3,4,170,173,177
p68,3,3,174,177,180
p72,3,5,177,180,185
p90,3,2,182,185,187
p1,4,5,183,187,192
p18,4,10,188,192,202
p46,4,7,198,202,209
p58,4,0,205,209,209
p59,4,0,205,209,209
p78,4,1,205,209,210
p3,5,6,205,210,216
p5,5,8,211,216,224
p26,5,6,219,224,230
p30,5,10,225,230,240
p56,5,7,235,240,247
p61,5,10,242,247,257
p77,5,2,252,257,259
p85,5,3,254,259,262
p97,5,4,257,262,266
p98,5,8,261,266,274
p13,6,4,268,274,278
p22,6,5,272,278,283
p34,6,10,277,283,293
p35,6,7,287,293,300
p36,6,1,294,300,301
p39,6,6,295,301,307
p41,6,8,301,307,315
p42,6,9,309,315,324
p47,6,8,318,324,332
p53,6,6,326,332,338
p73,6,4,332,338,342
p82,6,4,336,342,346
p7,7,0,339,346,346
p11,7,7,339,346,353
p12,7,5,346,353,358
p44,7,7,351,358,365
p51,7,1,358,365,366
p62,7,2,359,366,368
p63,7,2,361,368,370
p66,7,2,363,370,372
p80,7,0,365,372,372
p99,7,3,365,372,375
p6,8,5,367,375,380
p17,8,7,372,380,387
p19,8,5,379,387,392
p33,8,3,384,392,395
p50,8,10,387,395,405
p55,8,3,397,405,408
p83,8,2,400,408,410
p14,9,10,401,410,420
p43,9,6,411,420,426
p57,9,4,417,426,430
p74,9,5,421,430,435
p75,9,2,426,435,437
p79,9,10,428,437,447
p86,9,7,438,447,454
p2,10,4,444,454,458
p21,10,4,448,458,462
p48,10,8,452,462,470
p49,10,10,460,470,480
p60,10,10,470,480,490
p64,10,10,480,490,500
p87,10,3,490,500,503
p92,10,6,493,503,509
p93,10,1,499,509,510
p96,10,6,500,510,516
