Avg WT,Max WT,Avg TAT,Max TAT
"156,83",491,"161,92",501
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p32,0,2,12,12,10
p45,0,0,0,0,0
p61,0,1,1,1,0
p72,0,5,117,117,112
p74,0,5,122,122,117
p84,0,2,14,14,12
p89,0,9,322,322,313
p96,0,1,2,2,1
p98,0,3,37,37,34
p11,1,2,16,15,13
p14,1,10,449,448,438
p16,1,2,18,17,15
p23,1,0,1,0,0
p31,1,6,138,137,131
p60,1,4,68,67,63
p77,1,0,1,0,0
p83,1,0,1,0,0
p86,1,1,3,2,1
p93,1,4,72,71,67
p97,1,4,76,75,71
p99,1,8,241,240,232
p6,2,9,331,329,320
p25,2,3,40,38,35
p33,2,1,4,2,1
p49,2,3,43,41,38
p50,2,7,163,161,154
p51,2,9,340,338,329
p64,2,2,20,18,16
p79,2,3,46,44,41
p88,2,6,144,142,136
p3,3,4,80,77,73
p4,3,8,249,246,238
p26,3,2,22,19,17
p28,3,9,349,346,337
p34,3,1,5,2,1
p46,3,4,84,81,77
p63,3,8,257,254,246
p70,3,7,170,167,160
p5,4,10,459,455,445
p9,4,9,358,354,345
p12,4,1,6,2,1
p20,4,1,7,3,2
p35,4,6,150,146,140
p37,4,7,177,173,166
p42,4,2,24,20,18
p66,4,7,184,180,173
p67,4,7,191,187,180
p71,4,3,49,45,42
p73,4,5,127,123,118
p87,4,7,198,194,187
p92,4,3,52,48,45
p19,5,0,5,0,0
p24,5,8,265,260,252
p30,5,7,205,200,193
p48,5,7,212,207,200
p52,5,8,273,268,260
p55,5,8,281,276,268
p75,5,8,289,284,276
p78,5,10,469,464,454
p85,5,10,479,474,464
p7,6,4,88,82,78
p10,6,10,489,483,473
p27,6,3,55,49,46
p29,6,3,58,52,49
p39,6,3,61,55,52
p41,6,2,26,20,18
p44,6,9,367,361,352
p47,6,4,92,86,82
p54,6,7,219,213,206
p65,6,4,96,90,86
p0,7,1,8,1,0
p2,7,9,376,369,360
p17,7,9,385,378,369
p21,7,9,394,387,378
p36,7,7,226,219,212
p53,7,8,297,290,282
p57,7,7,233,226,219
p58,7,4,100,93,89
p59,7,5,132,125,120
p76,7,10,499,492,482
p13,8,4,104,96,92
p15,8,9,403,395,386
p18,8,2,28,20,18
p22,8,9,412,404,395
p38,8,9,421,413,404
p43,8,10,509,501,491
p62,8,1,9,1,0
p68,8,2,30,22,20
p81,8,4,108,100,96
p90,8,0,8,0,0
p94,8,6,156,148,142
p95,8,2,32,24,22
p1,9,2,34,25,23
p8,9,1,10,1,0
p69,9,8,305,296,288
p40,10,9,430,420,411
p56,10,9,439,429,420
p80,10,4,112,102,98
p82,10,8,313,303,295
p91,10,3,64,54,51
