Avg WT,Max WT,Avg TAT,Max TAT
"165,46",505,"170,69",515
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p9,0,4,49,49,45
p10,0,9,343,343,334
p16,0,10,443,443,433
p17,0,4,53,53,49
p26,0,9,352,352,343
p27,0,1,1,1,0
p29,0,2,12,12,10
p30,0,10,453,453,443
p31,0,4,57,57,53
p33,0,9,361,361,352
p34,0,6,149,149,143
p35,0,9,370,370,361
p49,0,4,61,61,57
p63,0,5,98,98,93
p82,0,5,103,103,98
p87,0,1,2,2,1
p94,0,1,3,3,2
p4,1,4,65,64,60
p28,1,2,14,13,11
p41,1,7,186,185,178
p61,1,2,16,15,13
p7,2,9,379,377,368
p23,2,0,2,0,0
p39,2,7,193,191,184
p51,2,5,108,106,101
p60,2,6,155,153,147
p67,2,1,4,2,1
p71,2,3,27,25,22
p75,2,7,200,198,191
p80,2,10,463,461,451
p84,2,9,388,386,377
p18,3,0,3,0,0
p19,3,8,278,275,267
p70,3,4,69,66,62
p74,3,7,207,204,197
p2,4,1,5,1,0
p6,4,7,214,210,203
p38,4,7,221,217,210
p43,4,6,161,157,151
p46,4,10,473,469,459
p76,4,3,30,26,23
p78,4,4,73,69,65
p5,5,1,6,1,0
p12,5,8,286,281,273
p42,5,9,397,392,383
p44,5,5,113,108,103
p45,5,7,228,223,216
p52,5,2,18,13,11
p53,5,2,20,15,13
p55,5,8,294,289,281
p58,5,9,406,401,392
p59,5,5,118,113,108
p64,5,8,302,297,289
p66,5,7,235,230,223
p72,5,2,22,17,15
p83,5,1,7,2,1
p92,5,0,5,0,0
p3,6,10,483,477,467
p11,6,9,415,409,400
p14,6,8,310,304,296
p21,6,6,167,161,155
p47,6,7,242,236,229
p65,6,1,8,2,1
p69,6,1,9,3,2
p73,6,9,424,418,409
p86,6,0,6,0,0
p88,6,5,123,117,112
p93,6,0,6,0,0
p95,6,6,173,167,161
p13,7,3,33,26,23
p15,7,5,128,121,116
p22,7,1,10,3,2
p32,7,4,77,70,66
p50,7,8,318,311,303
p56,7,5,133,126,121
p97,7,7,249,242,235
p98,7,0,7,0,0
p25,8,3,36,28,25
p37,8,10,493,485,475
p40,8,4,81,73,69
p48,8,10,503,495,485
p77,8,10,513,505,495
p79,8,10,523,515,505
p85,8,2,24,16,14
p89,8,4,85,77,73
p90,8,9,433,425,416
p1,9,4,89,80,76
p8,9,7,256,247,240
p20,9,8,326,317,309
p36,9,7,263,254,247
p54,9,8,334,325,317
p57,9,7,270,261,254
p62,9,5,138,129,124
p96,9,3,39,30,27
p0,10,3,42,32,29
p24,10,5,143,133,128
p68,10,0,10,0,0
p81,10,4,93,83,79
p91,10,3,45,35,32
p99,10,6,179,169,163
