Avg WT,Max WT,Avg TAT,Max TAT
"153,29",484,"158,33",494
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p17,0,1,1,1,0
p43,0,7,162,162,155
p52,0,2,13,13,11
p60,0,6,143,143,137
p80,0,9,350,350,341
p19,1,7,169,168,161
p33,1,3,36,35,32
p42,1,8,261,260,252
p62,1,5,97,96,91
p65,1,1,2,1,0
p85,1,0,1,0,0
p90,1,10,414,413,403
p92,1,8,269,268,260
p96,1,7,176,175,168
p0,2,1,3,1,0
p2,2,2,15,13,11
p54,2,8,277,275,267
p55,2,3,39,37,34
p70,2,1,4,2,1
p86,2,4,64,62,58
p6,3,5,102,99,94
p13,3,0,3,0,0
p20,3,0,3,0,0
p24,3,2,17,14,12
p31,3,5,107,104,99
p40,3,1,5,2,1
p41,3,0,3,0,0
p49,3,7,183,180,173
p59,3,1,6,3,2
p94,3,9,359,356,347
p4,4,1,7,3,2
p25,4,3,42,38,35
p28,4,6,149,145,139
p37,4,3,45,41,38
p38,4,4,68,64,60
p46,4,7,190,186,179
p63,4,5,112,108,103
p72,4,7,197,193,186
p73,4,3,48,44,41
p97,4,2,19,15,13
p98,4,7,204,200,193
p11,5,1,8,3,2
p14,5,2,21,16,14
p29,5,10,424,419,409
p32,5,10,434,429,419
p67,5,9,368,363,354
p68,5,8,285,280,272
p75,5,0,5,0,0
p76,5,9,377,372,363
p78,5,10,444,439,429
p83,5,1,9,4,3
p87,5,9,386,381,372
p8,6,3,51,45,42
p15,6,4,72,66,62
p16,6,2,23,17,15
p21,6,2,25,19,17
p22,6,10,454,448,438
p23,6,2,27,21,19
p39,6,4,76,70,66
p53,6,3,54,48,45
p56,6,5,117,111,106
p74,6,0,6,0,0
p77,6,3,57,51,48
p79,6,4,80,74,70
p82,6,8,293,287,279
p84,6,7,211,205,198
p89,6,4,84,78,74
p12,7,5,122,115,110
p26,7,1,10,3,2
p34,7,8,301,294,286
p35,7,8,309,302,294
p44,7,2,29,22,20
p47,7,7,218,211,204
p48,7,2,31,24,22
p51,7,7,225,218,211
p93,7,7,232,225,218
p5,8,4,88,80,76
p7,8,7,239,231,224
p9,8,4,92,84,80
p10,8,5,127,119,114
p30,8,6,155,147,141
p58,8,5,132,124,119
p64,8,10,464,456,446
p91,8,10,474,466,456
p99,8,8,317,309,301
p1,9,9,395,386,377
p27,9,8,325,316,308
p36,9,10,484,475,465
p57,9,9,404,395,386
p61,9,0,9,0,0
p66,9,8,333,324,316
p71,9,10,494,485,475
p81,9,2,33,24,22
p3,10,10,504,494,484
p18,10,3,60,50,47
p45,10,7,246,236,229
p50,10,8,341,331,323
p69,10,5,137,127,122
p88,10,1,11,1,0
p95,10,7,253,243,236
