Avg WT,Max WT,Avg TAT,Max TAT
"265,89",503,"260,71",493
ID,Arrival Time,Burst Time,Completion Time,Turn Around Time,Wait Time
p19,0,10,0,0,10
p22,0,10,10,10,20
p38,0,7,20,20,27
p53,0,4,27,27,31
p58,0,10,31,31,41
p74,0,2,41,41,43
p91,0,9,43,43,52
p2,1,1,51,52,53
p8,1,1,52,53,54
p9,1,10,53,54,64
p16,1,7,63,64,71
p48,1,7,70,71,78
p66,1,1,77,78,79
p3,2,5,77,79,84
p11,2,2,82,84,86
p18,2,0,84,86,86
p20,2,6,84,86,92
p28,2,9,90,92,101
p37,2,8,99,101,109
p41,2,1,107,109,110
p52,2,2,108,110,112
p55,2,7,110,112,119
p60,2,10,117,119,129
p63,2,9,127,129,138
p70,2,9,136,138,147
p75,2,4,145,147,151
p77,2,9,149,151,160
p80,2,9,158,160,169
p83,2,3,167,169,172
p94,2,2,170,172,174
p0,3,5,171,174,179
p5,3,9,176,179,188
p23,3,2,185,188,190
p26,3,10,187,190,200
p27,3,0,197,200,200
p29,4,1,196,200,201
p62,4,3,197,201,204
p64,4,4,200,204,208
p69,4,10,204,208,218
p71,4,7,214,218,225
p73,4,2,221,225,227
p82,4,6,223,227,233
p86,4,1,229,233,234
p1,5,6,229,234,240
p4,5,8,235,240,248
p10,5,1,243,248,249
p31,5,4,244,249,253
p33,5,10,248,253,263
p45,5,8,258,263,271
p65,5,1,266,271,272
p76,5,9,267,272,281
p85,5,2,276,281,283
p96,5,4,278,283,287
p12,6,10,281,287,297
p14,6,1,291,297,298
p15,6,1,292,298,299
p50,6,10,293,299,309
p54,6,9,303,309,318
p56,6,6,312,318,324
p57,6,2,318,324,326
p61,6,2,320,326,328
p89,6,6,322,328,334
p92,6,1,328,334,335
p97,6,8,329,335,343
p35,7,3,336,343,346
p36,7,2,339,346,348
p49,7,4,341,348,352
p72,7,9,345,352,361
p81,7,5,354,361,366
p88,7,8,359,366,374
p6,8,0,366,374,374
p7,8,1,366,374,375
p42,8,5,367,375,380
p44,8,4,372,380,384
p59,8,9,376,384,393
p78,8,6,385,393,399
p90,8,3,391,399,402
p95,8,5,394,402,407
p17,9,10,398,407,417
p21,9,5,408,417,422
p24,9,5,413,422,427
p47,9,1,418,427,428
p67,9,4,419,428,432
p68,9,9,423,432,441
p79,9,0,432,441,441
p84,9,6,432,441,447
p87,9,7,438,447,454
p93,9,2,445,454,456
p98,9,8,447,456,464
p13,10,9,454,464,473
p25,10,4,463,473,477
p30,10,1,467,477,478
p32,10,0,468,478,478
p34,10,10,468,478,488
p39,10,4,478,488,492
p40,10,0,482,492,492
p43,10,3,482,492,495
p46,10,1,485,495,496
p51,10,7,486,496,503
p99,10,7,493,503,510
